ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %,Topics
295,Find Median from Data Stream,/problems/find-median-from-data-stream,N,44.3%,Hard,0.11%,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
2,Add Two Numbers,/problems/add-two-numbers,N,33.9%,Medium,0.10%,"Linked List, Math, Recursion"
300,Longest Increasing Subsequence,/problems/longest-increasing-subsequence,N,42.6%,Medium,0.10%,"Array, Binary Search, Dynamic Programming"
609,Find Duplicate File in System,/problems/find-duplicate-file-in-system,N,59.5%,Medium,0.10%,"Array, Hash Table, String"
733,Flood Fill,/problems/flood-fill,N,55.3%,Easy,0.10%,"Array, Depth-First Search, Breadth-First Search, Matrix"
243,Shortest Word Distance,/problems/shortest-word-distance,N,61.0%,Easy,0.09%,No Topics Found
981,Time Based Key-Value Store,/problems/time-based-key-value-store,N,53.1%,Medium,0.09%,"Hash Table, String, Binary Search, Design"
47,Permutations II,/problems/permutations-ii,N,46.4%,Medium,0.08%,"Array, Backtracking"
206,Reverse Linked List,/problems/reverse-linked-list,N,62.5%,Easy,0.08%,"Linked List, Recursion"
88,Merge Sorted Array,/problems/merge-sorted-array,N,39.4%,Easy,0.07%,"Array, Two Pointers, Sorting"
17,Letter Combinations of a Phone Number,/problems/letter-combinations-of-a-phone-number,N,46.8%,Medium,0.07%,"Hash Table, String, Backtracking"
5,Longest Palindromic Substring,/problems/longest-palindromic-substring,N,29.5%,Medium,0.07%,"Two Pointers, String, Dynamic Programming"
277,Find the Celebrity,/problems/find-the-celebrity,N,41.8%,Medium,0.07%,No Topics Found
116,Populating Next Right Pointers in Each Node,/problems/populating-next-right-pointers-in-each-node,N,45.2%,Medium,0.06%,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
3,Longest Substring Without Repeating Characters,/problems/longest-substring-without-repeating-characters,N,30.4%,Medium,0.06%,"Hash Table, String, Sliding Window"
25,Reverse Nodes in k-Group,/problems/reverse-nodes-in-k-group,N,42.1%,Hard,0.06%,"Linked List, Recursion"
297,Serialize and Deserialize Binary Tree,/problems/serialize-and-deserialize-binary-tree,N,47.5%,Hard,0.06%,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
8,String to Integer (atoi),/problems/string-to-integer-atoi,N,15.4%,Medium,0.06%,String
41,First Missing Positive,/problems/first-missing-positive,N,32.0%,Hard,0.06%,"Array, Hash Table"
426,Convert Binary Search Tree to Sorted Doubly Linked List,/problems/convert-binary-search-tree-to-sorted-doubly-linked-list,N,59.1%,Medium,0.05%,No Topics Found
829,Consecutive Numbers Sum,/problems/consecutive-numbers-sum,N,37.5%,Hard,0.05%,"Math, Enumeration"
186,Reverse Words in a String II,/problems/reverse-words-in-a-string-ii,N,43.3%,Medium,0.05%,No Topics Found
46,Permutations,/problems/permutations,N,63.5%,Medium,0.05%,"Array, Backtracking"
39,Combination Sum,/problems/combination-sum,N,56.1%,Medium,0.05%,"Array, Backtracking"
269,Alien Dictionary,/problems/alien-dictionary,N,33.3%,Hard,0.05%,No Topics Found
133,Clone Graph,/problems/clone-graph,N,34.8%,Medium,0.05%,"Hash Table, Depth-First Search, Breadth-First Search, Graph"
238,Product of Array Except Self,/problems/product-of-array-except-self,N,60.1%,Medium,0.05%,"Array, Prefix Sum"
698,Partition to K Equal Sum Subsets,/problems/partition-to-k-equal-sum-subsets,N,45.0%,Medium,0.05%,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Memoization, Bitmask"
556,Next Greater Element III,/problems/next-greater-element-iii,N,31.7%,Medium,0.05%,"Math, Two Pointers, String"
215,Kth Largest Element in an Array,/problems/kth-largest-element-in-an-array,N,55.4%,Medium,0.05%,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
98,Validate Binary Search Tree,/problems/validate-binary-search-tree,N,27.8%,Medium,0.05%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
341,Flatten Nested List Iterator,/problems/flatten-nested-list-iterator,N,52.9%,Medium,0.04%,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
525,Contiguous Array,/problems/contiguous-array,N,42.8%,Medium,0.04%,"Array, Hash Table, Prefix Sum"
121,Best Time to Buy and Sell Stock,/problems/best-time-to-buy-and-sell-stock,N,50.5%,Easy,0.04%,"Array, Dynamic Programming"
141,Linked List Cycle,/problems/linked-list-cycle,N,41.1%,Easy,0.04%,"Hash Table, Linked List, Two Pointers"
72,Edit Distance,/problems/edit-distance,N,44.8%,Hard,0.04%,No Topics Found
380,Insert Delete GetRandom O(1),/problems/insert-delete-getrandom-o1,N,47.5%,Medium,0.04%,"Array, Hash Table, Math, Design, Randomized"
905,Sort Array By Parity,/problems/sort-array-by-parity,N,74.1%,Easy,0.04%,"Array, Two Pointers, Sorting"
21,Merge Two Sorted Lists,/problems/merge-two-sorted-lists,N,53.5%,Easy,0.04%,"Linked List, Recursion"
124,Binary Tree Maximum Path Sum,/problems/binary-tree-maximum-path-sum,N,34.3%,Hard,0.03%,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
150,Evaluate Reverse Polish Notation,/problems/evaluate-reverse-polish-notation,N,36.3%,Medium,0.03%,"Array, Math, Stack"
55,Jump Game,/problems/jump-game,N,34.6%,Medium,0.03%,"Array, Dynamic Programming, Greedy"
26,Remove Duplicates from Sorted Array,/problems/remove-duplicates-from-sorted-array,N,45.1%,Easy,0.03%,"Array, Two Pointers"
268,Missing Number,/problems/missing-number,N,51.7%,Easy,0.03%,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting"
62,Unique Paths,/problems/unique-paths,N,54.1%,Medium,0.03%,"Math, Dynamic Programming, Combinatorics"
11,Container With Most Water,/problems/container-with-most-water,N,50.8%,Medium,0.03%,"Array, Two Pointers, Greedy"
15,3Sum,/problems/3sum,N,26.8%,Medium,0.03%,"Array, Two Pointers, Sorting"
162,Find Peak Element,/problems/find-peak-element,N,43.3%,Medium,0.03%,"Array, Binary Search"
139,Word Break,/problems/word-break,N,40.1%,Medium,0.02%,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
127,Word Ladder,/problems/word-ladder,N,29.6%,Medium,0.02%,"Hash Table, String, Breadth-First Search"
647,Palindromic Substrings,/problems/palindromic-substrings,N,60.6%,Medium,0.02%,"Two Pointers, String, Dynamic Programming"
1209,Remove All Adjacent Duplicates in String II,/problems/remove-all-adjacent-duplicates-in-string-ii,N,56.9%,Medium,0.02%,"String, Stack"
102,Binary Tree Level Order Traversal,/problems/binary-tree-level-order-traversal,N,54.6%,Medium,0.02%,"Tree, Breadth-First Search, Binary Tree"
113,Path Sum II,/problems/path-sum-ii,N,46.7%,Medium,0.02%,"Backtracking, Tree, Depth-First Search, Binary Tree"
63,Unique Paths II,/problems/unique-paths-ii,N,34.6%,Medium,0.02%,"Array, Dynamic Programming, Matrix"
402,Remove K Digits,/problems/remove-k-digits,N,28.4%,Medium,0.02%,"String, Stack, Greedy, Monotonic Stack"
977,Squares of a Sorted Array,/problems/squares-of-a-sorted-array,N,72.1%,Easy,0.02%,"Array, Two Pointers, Sorting"
80,Remove Duplicates from Sorted Array II,/problems/remove-duplicates-from-sorted-array-ii,N,44.0%,Medium,0.01%,"Array, Two Pointers"
109,Convert Sorted List to Binary Search Tree,/problems/convert-sorted-list-to-binary-search-tree,N,47.7%,Medium,0.01%,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
230,Kth Smallest Element in a BST,/problems/kth-smallest-element-in-a-bst,N,60.2%,Medium,0.01%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
304,Range Sum Query 2D - Immutable,/problems/range-sum-query-2d-immutable,N,38.6%,Medium,0.01%,"Array, Design, Matrix, Prefix Sum"
101,Symmetric Tree,/problems/symmetric-tree,N,46.8%,Easy,0.01%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
226,Invert Binary Tree,/problems/invert-binary-tree,N,65.0%,Easy,0.01%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
287,Find the Duplicate Number,/problems/find-the-duplicate-number,N,55.5%,Medium,0.01%,"Array, Two Pointers, Binary Search, Bit Manipulation"
234,Palindrome Linked List,/problems/palindrome-linked-list,N,39.3%,Easy,0.01%,No Topics Found
28,Implement strStr(),/problems/implement-strstr,N,34.5%,Easy,0.01%,"Two Pointers, String, String Matching"
50,Pow(x;n),/problems/powx-n,N,30.3%,Medium,0.01%,"Math, Recursion"
416,Partition Equal Subset Sum,/problems/partition-equal-subset-sum,N,43.7%,Medium,0.01%,"Array, Dynamic Programming"
394,Decode String,/problems/decode-string,N,50.0%,Medium,0.01%,"String, Stack, Recursion"
16,3Sum Closest,/problems/3sum-closest,N,46.0%,Medium,0.01%,No Topics Found
692,Top K Frequent Words,/problems/top-k-frequent-words,N,51.8%,Medium,0.01%,"Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
36,Valid Sudoku,/problems/valid-sudoku,N,48.7%,Medium,0.01%,"Array, Hash Table, Matrix"
19,Remove Nth Node From End of List,/problems/remove-nth-node-from-end-of-list,N,35.2%,Medium,0.01%,"Linked List, Two Pointers"
151,Reverse Words in a String,/problems/reverse-words-in-a-string,N,21.9%,Medium,0.01%,"Two Pointers, String"
199,Binary Tree Right Side View,/problems/binary-tree-right-side-view,N,54.1%,Medium,0.01%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
621,Task Scheduler,/problems/task-scheduler,N,50.1%,Medium,0.01%,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting"
153,Find Minimum in Rotated Sorted Array,/problems/find-minimum-in-rotated-sorted-array,N,45.1%,Medium,0.00%,"Array, Binary Search"
347,Top K Frequent Elements,/problems/top-k-frequent-elements,N,61.2%,Medium,0.00%,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
79,Word Search,/problems/word-search,N,35.6%,Medium,0.00%,"Array, String, Backtracking, Matrix"
