ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %,Topics
23,Merge k Sorted Lists,/problems/merge-k-sorted-lists,N,48.5%,Hard,20.89%,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
24,Swap Nodes in Pairs,/problems/swap-nodes-in-pairs,N,60.5%,Medium,2.83%,"Linked List, Recursion"
25,Reverse Nodes in k-Group,/problems/reverse-nodes-in-k-group,N,53.7%,Hard,25.08%,"Linked List, Recursion"
26,Remove Duplicates from Sorted Array,/problems/remove-duplicates-from-sorted-array,N,50.9%,Easy,20.47%,"Array, Two Pointers"
27,Remove Element,/problems/remove-element,N,52.2%,Easy,3.15%,"Array, Two Pointers"
28,Find the Index of the First Occurrence in a String,/problems/find-the-index-of-the-first-occurrence-in-a-string,N,37.6%,Medium,5.29%,"Two Pointers, String, String Matching"
29,Divide Two Integers,/problems/divide-two-integers,N,17.3%,Medium,2.83%,"Math, Bit Manipulation"
30,Substring with Concatenation of All Words,/problems/substring-with-concatenation-of-all-words,N,30.9%,Hard,21.25%,"Hash Table, String, Sliding Window"
31,Next Permutation,/problems/next-permutation,N,37.2%,Medium,51.09%,"Array, Two Pointers"
32,Longest Valid Parentheses,/problems/longest-valid-parentheses,N,32.7%,Hard,5.01%,"String, Dynamic Programming, Stack"
33,Search in Rotated Sorted Array,/problems/search-in-rotated-sorted-array,N,38.7%,Medium,15.41%,"Array, Binary Search"
34,Find First and Last Position of Element in Sorted Array,/problems/find-first-and-last-position-of-element-in-sorted-array,N,41.6%,Medium,7.97%,"Array, Binary Search"
35,Search Insert Position,/problems/search-insert-position,N,42.0%,Easy,18.69%,"Array, Binary Search"
36,Valid Sudoku,/problems/valid-sudoku,N,56.9%,Medium,62.92%,"Array, Hash Table, Matrix"
37,Sudoku Solver,/problems/sudoku-solver,N,56.8%,Hard,27.35%,"Array, Hash Table, Backtracking, Matrix"
38,Count and Say,/problems/count-and-say,N,51.3%,Medium,7.37%,String
39,Combination Sum,/problems/combination-sum,N,67.8%,Medium,5.02%,"Array, Backtracking"
41,First Missing Positive,/problems/first-missing-positive,N,36.6%,Hard,7.49%,"Array, Hash Table"
42,Trapping Rain Water,/problems/trapping-rain-water,N,58.8%,Hard,29.99%,No Topics Found
44,Wildcard Matching,/problems/wildcard-matching,N,26.8%,Hard,15.60%,"String, Dynamic Programming, Greedy, Recursion"
48,Rotate Image,/problems/rotate-image,N,70.1%,Medium,23.09%,"Array, Math, Matrix"
49,Group Anagrams,/problems/group-anagrams,N,66.5%,Medium,33.75%,"Array, Hash Table, String, Sorting"
50,"Pow(x, n)",/problems/powx-n,N,32.8%,Medium,17.45%,"Math, Recursion"
51,N-Queens,/problems/n-queens,N,63.1%,Hard,7.22%,"Array, Backtracking"
53,Maximum Subarray,/problems/maximum-subarray,N,50.1%,Medium,40.39%,"Array, Divide and Conquer, Dynamic Programming"
54,Spiral Matrix,/problems/spiral-matrix,N,43.8%,Medium,19.88%,"Array, Matrix, Simulation"
55,Jump Game,/problems/jump-game,N,38.5%,Medium,8.61%,"Array, Dynamic Programming, Greedy"
56,Merge Intervals,/problems/merge-intervals,N,46.0%,Medium,51.43%,"Array, Sorting"
57,Insert Interval,/problems/insert-interval,N,38.0%,Medium,8.13%,Array
58,Length of Last Word,/problems/length-of-last-word,N,40.8%,Easy,10.37%,String
62,Unique Paths,/problems/unique-paths,N,62.3%,Medium,19.13%,"Math, Dynamic Programming, Combinatorics"
66,Plus One,/problems/plus-one,N,43.4%,Easy,14.48%,"Array, Math"
67,Add Binary,/problems/add-binary,N,51.4%,Easy,10.17%,No Topics Found
69,Sqrt(x),/problems/sqrtx,N,37.1%,Easy,6.13%,"Math, Binary Search"
70,Climbing Stairs,/problems/climbing-stairs,N,51.8%,Easy,8.17%,"Math, Dynamic Programming, Memoization"
72,Edit Distance,/problems/edit-distance,N,52.7%,Hard,6.17%,No Topics Found
73,Set Matrix Zeroes,/problems/set-matrix-zeroes,N,50.1%,Medium,3.17%,"Array, Hash Table, Matrix"
74,Search a 2D Matrix,/problems/search-a-2d-matrix,N,47.0%,Medium,24.88%,"Array, Binary Search, Matrix"
75,Sort Colors,/problems/sort-colors,N,57.4%,Medium,21.21%,"Array, Two Pointers, Sorting"
76,Minimum Window Substring,/problems/minimum-window-substring,N,40.7%,Hard,13.89%,"Hash Table, String, Sliding Window"
78,Subsets,/problems/subsets,N,74.0%,Medium,2.72%,"Array, Backtracking, Bit Manipulation"
79,Word Search,/problems/word-search,N,39.8%,Medium,17.27%,"Array, String, Backtracking, Matrix"
83,Remove Duplicates from Sorted List,/problems/remove-duplicates-from-sorted-list,N,49.9%,Easy,2.57%,Linked List
84,Largest Rectangle in Histogram,/problems/largest-rectangle-in-histogram,N,42.2%,Hard,18.27%,"Array, Stack, Monotonic Stack"
86,Partition List,/problems/partition-list,N,51.4%,Medium,9.87%,"Linked List, Two Pointers"
88,Merge Sorted Array,/problems/merge-sorted-array,N,45.8%,Easy,1.33%,"Array, Two Pointers, Sorting"
90,Subsets II,/problems/subsets-ii,N,55.4%,Medium,10.50%,"Array, Backtracking, Bit Manipulation"
92,Reverse Linked List II,/problems/reverse-linked-list-ii,N,45.4%,Medium,6.80%,Linked List
93,Restore IP Addresses,/problems/restore-ip-addresses,N,43.5%,Medium,16.15%,"String, Backtracking"
96,Unique Binary Search Trees,/problems/unique-binary-search-trees,N,59.3%,Medium,39.85%,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
97,Interleaving String,/problems/interleaving-string,N,37.1%,Medium,9.40%,"String, Dynamic Programming"
98,Validate Binary Search Tree,/problems/validate-binary-search-tree,N,31.8%,Medium,8.54%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
100,Same Tree,/problems/same-tree,N,56.4%,Easy,4.04%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
101,Symmetric Tree,/problems/symmetric-tree,N,53.0%,Easy,8.47%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
103,Binary Tree Zigzag Level Order Traversal,/problems/binary-tree-zigzag-level-order-traversal,N,55.2%,Medium,4.73%,"Tree, Breadth-First Search, Binary Tree"
104,Maximum Depth of Binary Tree,/problems/maximum-depth-of-binary-tree,N,73.2%,Easy,8.40%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
105,Construct Binary Tree from Preorder and Inorder Traversal,/problems/construct-binary-tree-from-preorder-and-inorder-traversal,N,60.8%,Medium,4.42%,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
115,Distinct Subsequences,/problems/distinct-subsequences,N,43.8%,Hard,12.06%,"String, Dynamic Programming"
118,Pascal's Triangle,/problems/pascals-triangle,N,69.3%,Easy,4.62%,"Array, Dynamic Programming"
120,Triangle,/problems/triangle,N,54.0%,Medium,23.88%,"Array, Dynamic Programming"
121,Best Time to Buy and Sell Stock,/problems/best-time-to-buy-and-sell-stock,N,54.4%,Easy,34.59%,"Array, Dynamic Programming"
122,Best Time to Buy and Sell Stock II,/problems/best-time-to-buy-and-sell-stock-ii,N,63.4%,Medium,6.90%,"Array, Dynamic Programming, Greedy"
124,Binary Tree Maximum Path Sum,/problems/binary-tree-maximum-path-sum,N,38.5%,Hard,8.60%,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
125,Valid Palindrome,/problems/valid-palindrome,N,43.7%,Easy,10.20%,"Two Pointers, String"
126,Word Ladder II,/problems/word-ladder-ii,N,27.6%,Hard,15.83%,"Hash Table, String, Backtracking, Breadth-First Search"
127,Word Ladder,/problems/word-ladder,N,36.7%,Hard,6.00%,"Hash Table, String, Breadth-First Search"
128,Longest Consecutive Sequence,/problems/longest-consecutive-sequence,N,48.9%,Medium,24.19%,"Array, Hash Table, Union Find"
133,Clone Graph,/problems/clone-graph,N,50.8%,Medium,10.30%,"Hash Table, Depth-First Search, Breadth-First Search, Graph"
136,Single Number,/problems/single-number,N,70.1%,Easy,15.02%,"Array, Bit Manipulation"
137,Single Number II,/problems/single-number-ii,N,57.9%,Medium,9.55%,"Array, Bit Manipulation"
138,Copy List with Random Pointer,/problems/copy-list-with-random-pointer,N,50.6%,Medium,13.18%,"Hash Table, Linked List"
139,Word Break,/problems/word-break,N,45.5%,Medium,12.17%,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
140,Word Break II,/problems/word-break-ii,N,44.6%,Hard,83.00%,No Topics Found
141,Linked List Cycle,/problems/linked-list-cycle,N,46.9%,Easy,15.17%,"Hash Table, Linked List, Two Pointers"
143,Reorder List,/problems/reorder-list,N,51.2%,Medium,4.60%,"Linked List, Two Pointers, Stack, Recursion"
144,Binary Tree Preorder Traversal,/problems/binary-tree-preorder-traversal,N,64.8%,Easy,2.92%,"Stack, Tree, Depth-First Search, Binary Tree"
146,LRU Cache,/problems/lru-cache,N,40.5%,Medium,95.62%,"Hash Table, Linked List, Design, Doubly-Linked List"
148,Sort List,/problems/sort-list,N,54.3%,Medium,36.19%,"Linked List, Two Pointers, Divide and Conquer, Sorting, Merge Sort"
149,Max Points on a Line,/problems/max-points-on-a-line,N,21.8%,Hard,57.45%,"Array, Hash Table, Math, Geometry"
151,Reverse Words in a String,/problems/reverse-words-in-a-string,N,31.8%,Medium,12.72%,"Two Pointers, String"
153,Find Minimum in Rotated Sorted Array,/problems/find-minimum-in-rotated-sorted-array,N,48.5%,Medium,5.68%,"Array, Binary Search"
155,Min Stack,/problems/min-stack,N,51.9%,Medium,6.69%,"Stack, Design"
158,Read N Characters Given read4 II - Call Multiple Times,/problems/read-n-characters-given-read4-ii-call-multiple-times,Y,41.4%,Hard,61.97%,No Topics Found
160,Intersection of Two Linked Lists,/problems/intersection-of-two-linked-lists,N,53.4%,Easy,6.45%,No Topics Found
167,Two Sum II - Input Array Is Sorted,/problems/two-sum-ii-input-array-is-sorted,N,60.0%,Medium,8.08%,"Array, Two Pointers, Binary Search"
168,Excel Sheet Column Title,/problems/excel-sheet-column-title,N,34.8%,Easy,8.84%,"Math, String"
169,Majority Element,/problems/majority-element,N,63.9%,Easy,3.78%,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
174,Dungeon Game,/problems/dungeon-game,N,37.3%,Hard,21.21%,"Array, Dynamic Programming, Matrix"
179,Largest Number,/problems/largest-number,N,34.1%,Medium,28.17%,"Array, String, Greedy, Sorting"
180,Consecutive Numbers,/problems/consecutive-numbers,N,46.8%,Medium,11.59%,Database
183,Customers Who Never Order,/problems/customers-who-never-order,N,68.1%,Easy,8.97%,Database
188,Best Time to Buy and Sell Stock IV,/problems/best-time-to-buy-and-sell-stock-iv,N,38.0%,Hard,25.54%,"Array, Dynamic Programming"
189,Rotate Array,/problems/rotate-array,N,39.2%,Medium,19.46%,"Array, Math, Two Pointers"
190,Reverse Bits,/problems/reverse-bits,N,52.4%,Easy,5.26%,"Divide and Conquer, Bit Manipulation"
198,House Robber,/problems/house-robber,N,48.8%,Medium,30.53%,"Array, Dynamic Programming"
200,Number of Islands,/problems/number-of-islands,N,56.4%,Medium,51.08%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
202,Happy Number,/problems/happy-number,N,54.4%,Easy,9.75%,"Hash Table, Math, Two Pointers"
203,Remove Linked List Elements,/problems/remove-linked-list-elements,N,44.9%,Easy,6.45%,"Linked List, Recursion"
206,Reverse Linked List,/problems/reverse-linked-list,N,72.5%,Easy,12.16%,"Linked List, Recursion"
207,Course Schedule,/problems/course-schedule,N,45.4%,Medium,5.55%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
209,Minimum Size Subarray Sum,/problems/minimum-size-subarray-sum,N,44.5%,Medium,14.29%,"Array, Binary Search, Sliding Window, Prefix Sum"
210,Course Schedule II,/problems/course-schedule-ii,N,48.0%,Medium,21.41%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
212,Word Search II,/problems/word-search-ii,N,36.9%,Hard,14.27%,"Array, String, Backtracking, Trie, Matrix"
215,Kth Largest Element in an Array,/problems/kth-largest-element-in-an-array,N,65.8%,Medium,10.60%,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
217,Contains Duplicate,/problems/contains-duplicate,N,61.3%,Easy,20.15%,"Array, Hash Table, Sorting"
218,The Skyline Problem,/problems/the-skyline-problem,N,41.6%,Hard,21.21%,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
221,Maximal Square,/problems/maximal-square,N,44.6%,Medium,28.77%,"Array, Dynamic Programming, Matrix"
222,Count Complete Tree Nodes,/problems/count-complete-tree-nodes,N,59.7%,Medium,3.46%,"Binary Search, Bit Manipulation, Tree, Binary Tree"
224,Basic Calculator,/problems/basic-calculator,N,41.2%,Hard,8.38%,"Math, String, Stack, Recursion"
226,Invert Binary Tree,/problems/invert-binary-tree,N,73.3%,Easy,1.80%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
227,Basic Calculator II,/problems/basic-calculator-ii,N,42.2%,Medium,33.16%,"Math, String, Stack"
229,Majority Element II,/problems/majority-element-ii,N,44.2%,Medium,34.37%,No Topics Found
231,Power of Two,/problems/power-of-two,N,45.7%,Easy,12.16%,"Math, Bit Manipulation, Recursion"
233,Number of Digit One,/problems/number-of-digit-one,N,34.2%,Hard,26.43%,"Math, Dynamic Programming, Recursion"
234,Palindrome Linked List,/problems/palindrome-linked-list,N,49.6%,Easy,18.87%,No Topics Found
237,Delete Node in a Linked List,/problems/delete-node-in-a-linked-list,N,75.3%,Medium,4.30%,Linked List
238,Product of Array Except Self,/problems/product-of-array-except-self,N,64.7%,Medium,14.26%,"Array, Prefix Sum"
239,Sliding Window Maximum,/problems/sliding-window-maximum,N,46.6%,Hard,26.90%,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
240,Search a 2D Matrix II,/problems/search-a-2d-matrix-ii,N,50.6%,Medium,5.32%,"Array, Binary Search, Divide and Conquer, Matrix"
242,Valid Anagram,/problems/valid-anagram,N,62.8%,Easy,12.34%,"Hash Table, String, Sorting"
253,Meeting Rooms II,/problems/meeting-rooms-ii,Y,50.5%,Medium,20.39%,No Topics Found
258,Add Digits,/problems/add-digits,N,63.5%,Easy,6.22%,"Math, Simulation, Number Theory"
273,Integer to English Words,/problems/integer-to-english-words,N,29.9%,Hard,70.92%,"Math, String, Recursion"
274,H-Index,/problems/h-index,N,38.2%,Medium,20.13%,"Array, Sorting, Counting Sort"
278,First Bad Version,/problems/first-bad-version,N,43.0%,Easy,12.40%,"Binary Search, Interactive"
283,Move Zeroes,/problems/move-zeroes,N,61.4%,Easy,3.33%,"Array, Two Pointers"
284,Peeking Iterator,/problems/peeking-iterator,N,58.3%,Medium,79.12%,"Array, Design, Iterator"
287,Find the Duplicate Number,/problems/find-the-duplicate-number,N,59.1%,Medium,9.33%,"Array, Two Pointers, Binary Search, Bit Manipulation"
295,Find Median from Data Stream,/problems/find-median-from-data-stream,N,51.5%,Hard,52.99%,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
297,Serialize and Deserialize Binary Tree,/problems/serialize-and-deserialize-binary-tree,N,55.0%,Hard,14.62%,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
300,Longest Increasing Subsequence,/problems/longest-increasing-subsequence,N,51.6%,Medium,5.93%,"Array, Binary Search, Dynamic Programming"
311,Sparse Matrix Multiplication,/problems/sparse-matrix-multiplication,Y,67.1%,Medium,36.83%,No Topics Found
312,Burst Balloons,/problems/burst-balloons,N,56.8%,Hard,20.47%,No Topics Found
315,Count of Smaller Numbers After Self,/problems/count-of-smaller-numbers-after-self,N,42.8%,Hard,13.58%,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
322,Coin Change,/problems/coin-change,N,41.6%,Medium,38.29%,"Array, Dynamic Programming, Breadth-First Search"
325,Maximum Size Subarray Sum Equals k,/problems/maximum-size-subarray-sum-equals-k,Y,49.3%,Medium,36.26%,No Topics Found
326,Power of Three,/problems/power-of-three,N,45.2%,Easy,4.47%,
328,Odd Even Linked List,/problems/odd-even-linked-list,N,60.3%,Medium,21.74%,Linked List
341,Flatten Nested List Iterator,/problems/flatten-nested-list-iterator,N,61.6%,Medium,19.46%,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
344,Reverse String,/problems/reverse-string,N,76.2%,Easy,12.83%,"Two Pointers, String"
345,Reverse Vowels of a String,/problems/reverse-vowels-of-a-string,N,49.7%,Easy,23.65%,"Two Pointers, String"
346,Moving Average from Data Stream,/problems/moving-average-from-data-stream,Y,77.1%,Easy,23.07%,No Topics Found
347,Top K Frequent Elements,/problems/top-k-frequent-elements,N,64.8%,Medium,17.77%,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
348,Design Tic-Tac-Toe,/problems/design-tic-tac-toe,Y,57.6%,Medium,79.12%,No Topics Found
349,Intersection of Two Arrays,/problems/intersection-of-two-arrays,N,70.3%,Easy,4.42%,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
362,Design Hit Counter,/problems/design-hit-counter,Y,68.4%,Medium,100.00%,No Topics Found
367,Valid Perfect Square,/problems/valid-perfect-square,N,43.3%,Easy,21.25%,"Math, Binary Search"
371,Sum of Two Integers,/problems/sum-of-two-integers,N,50.7%,Medium,7.09%,"Math, Bit Manipulation"
374,Guess Number Higher or Lower,/problems/guess-number-higher-or-lower,N,51.4%,Easy,1.31%,
380,Insert Delete GetRandom O(1),/problems/insert-delete-getrandom-o1,N,52.0%,Medium,44.69%,"Array, Hash Table, Math, Design, Randomized"
381,Insert Delete GetRandom O(1) - Duplicates allowed,/problems/insert-delete-getrandom-o1-duplicates-allowed,N,35.7%,Hard,21.59%,"Array, Hash Table, Math, Design, Randomized"
383,Ransom Note,/problems/ransom-note,N,57.6%,Easy,5.58%,"Hash Table, String, Counting"
384,Shuffle an Array,/problems/shuffle-an-array,N,57.7%,Medium,31.66%,No Topics Found
387,First Unique Character in a String,/problems/first-unique-character-in-a-string,N,59.0%,Easy,5.88%,"Hash Table, String, Queue, Counting"
394,Decode String,/problems/decode-string,N,57.6%,Medium,25.38%,"String, Stack, Recursion"
400,Nth Digit,/problems/nth-digit,N,34.1%,Medium,47.49%,
409,Longest Palindrome,/problems/longest-palindrome,N,54.6%,Easy,3.33%,"Hash Table, String, Greedy"
410,Split Array Largest Sum,/problems/split-array-largest-sum,N,53.3%,Hard,16.15%,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum"
412,Fizz Buzz,/problems/fizz-buzz,N,68.9%,Easy,2.09%,"Math, String, Simulation"
415,Add Strings,/problems/add-strings,N,52.6%,Easy,22.79%,"Math, String, Simulation"
416,Partition Equal Subset Sum,/problems/partition-equal-subset-sum,N,46.6%,Medium,17.40%,"Array, Dynamic Programming"
417,Pacific Atlantic Water Flow,/problems/pacific-atlantic-water-flow,N,54.0%,Medium,6.40%,"Array, Depth-First Search, Breadth-First Search, Matrix"
442,Find All Duplicates in an Array,/problems/find-all-duplicates-in-an-array,N,73.4%,Medium,6.63%,"Array, Hash Table"
443,String Compression,/problems/string-compression,N,48.9%,Medium,77.05%,"Two Pointers, String"
450,Delete Node in a BST,/problems/delete-node-in-a-bst,N,50.0%,Medium,10.16%,"Tree, Binary Search Tree, Binary Tree"
463,Island Perimeter,/problems/island-perimeter,N,69.5%,Easy,9.67%,"Array, Depth-First Search, Breadth-First Search, Matrix"
468,Validate IP Address,/problems/validate-ip-address,N,26.5%,Medium,24.50%,String
493,Reverse Pairs,/problems/reverse-pairs,N,30.9%,Hard,11.43%,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
503,Next Greater Element II,/problems/next-greater-element-ii,N,63.1%,Medium,15.79%,"Array, Stack, Monotonic Stack"
523,Continuous Subarray Sum,/problems/continuous-subarray-sum,N,28.5%,Medium,18.46%,"Array, Hash Table, Math, Prefix Sum"
525,Contiguous Array,/problems/contiguous-array,N,46.8%,Medium,22.41%,"Array, Hash Table, Prefix Sum"
540,Single Element in a Sorted Array,/problems/single-element-in-a-sorted-array,N,58.5%,Medium,8.81%,"Array, Binary Search"
541,Reverse String II,/problems/reverse-string-ii,N,50.5%,Easy,16.38%,"Two Pointers, String"
557,Reverse Words in a String III,/problems/reverse-words-in-a-string-iii,N,81.6%,Easy,4.80%,"Two Pointers, String"
560,Subarray Sum Equals K,/problems/subarray-sum-equals-k,N,44.0%,Medium,12.71%,"Array, Hash Table, Prefix Sum"
566,Reshape the Matrix,/problems/reshape-the-matrix,N,62.7%,Easy,7.26%,
572,Subtree of Another Tree,/problems/subtree-of-another-tree,N,46.0%,Easy,4.93%,"Tree, Depth-First Search, String Matching, Binary Tree, Hash Function"
583,Delete Operation for Two Strings,/problems/delete-operation-for-two-strings,N,59.4%,Medium,62.40%,No Topics Found
586,Customer Placing the Largest Number of Orders,/problems/customer-placing-the-largest-number-of-orders,N,72.1%,Easy,7.15%,Database
595,Big Countries,/problems/big-countries,N,73.3%,Easy,2.04%,Database
611,Valid Triangle Number,/problems/valid-triangle-number,N,50.4%,Medium,17.85%,"Array, Two Pointers, Binary Search, Greedy, Sorting"
621,Task Scheduler,/problems/task-scheduler,N,55.8%,Medium,17.49%,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting"
629,K Inverse Pairs Array,/problems/k-inverse-pairs-array,N,42.9%,Hard,67.78%,
642,Design Search Autocomplete System,/problems/design-search-autocomplete-system,Y,48.7%,Hard,75.30%,No Topics Found
647,Palindromic Substrings,/problems/palindromic-substrings,N,66.4%,Medium,25.02%,"Two Pointers, String, Dynamic Programming"
658,Find K Closest Elements,/problems/find-k-closest-elements,N,46.8%,Medium,16.78%,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
678,Valid Parenthesis String,/problems/valid-parenthesis-string,N,33.9%,Medium,16.84%,"String, Dynamic Programming, Stack, Greedy"
680,Valid Palindrome II,/problems/valid-palindrome-ii,N,39.3%,Easy,6.88%,"Two Pointers, String, Greedy"
684,Redundant Connection,/problems/redundant-connection,N,62.0%,Medium,36.98%,"Depth-First Search, Breadth-First Search, Union Find, Graph"
692,Top K Frequent Words,/problems/top-k-frequent-words,N,56.9%,Medium,15.88%,"Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
694,Number of Distinct Islands,/problems/number-of-distinct-islands,Y,60.6%,Medium,25.02%,No Topics Found
695,Max Area of Island,/problems/max-area-of-island,N,71.7%,Medium,4.70%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
697,Degree of an Array,/problems/degree-of-an-array,N,55.9%,Easy,18.85%,
722,Remove Comments,/problems/remove-comments,N,38.0%,Medium,41.46%,
724,Find Pivot Index,/problems/find-pivot-index,N,53.4%,Easy,5.19%,"Array, Prefix Sum"
730,Count Different Palindromic Subsequences,/problems/count-different-palindromic-subsequences,N,44.5%,Hard,86.86%,
733,Flood Fill,/problems/flood-fill,N,60.6%,Easy,2.93%,"Array, Depth-First Search, Breadth-First Search, Matrix"
746,Min Cost Climbing Stairs,/problems/min-cost-climbing-stairs,N,62.5%,Easy,22.75%,"Array, Dynamic Programming"
428,Serialize and Deserialize N-ary Tree,/problems/serialize-and-deserialize-n-ary-tree,Y,65.5%,Hard,86.86%,No Topics Found
772,Basic Calculator III,/problems/basic-calculator-iii,Y,48.6%,Hard,83.21%,No Topics Found
704,Binary Search,/problems/binary-search,N,55.1%,Easy,25.16%,"Array, Binary Search"
779,K-th Symbol in Grammar,/problems/k-th-symbol-in-grammar,N,40.9%,Medium,43.93%,"Math, Bit Manipulation, Recursion"
785,Is Graph Bipartite?,/problems/is-graph-bipartite,N,52.7%,Medium,21.59%,"Depth-First Search, Breadth-First Search, Union Find, Graph"
791,Custom Sort String,/problems/custom-sort-string,N,69.3%,Medium,29.78%,"Hash Table, String, Sorting"
796,Rotate String,/problems/rotate-string,N,54.2%,Easy,12.77%,"String, String Matching"
705,Design HashSet,/problems/design-hashset,N,65.9%,Easy,14.84%,"Array, Hash Table, Linked List, Design, Hash Function"
706,Design HashMap,/problems/design-hashmap,N,65.0%,Easy,35.16%,"Array, Hash Table, Linked List, Design, Hash Function"
823,Binary Trees With Factors,/problems/binary-trees-with-factors,N,50.0%,Medium,47.49%,"Array, Hash Table, Dynamic Programming, Sorting"
836,Rectangle Overlap,/problems/rectangle-overlap,N,43.6%,Easy,2.03%,"Math, Geometry"
852,Peak Index in a Mountain Array,/problems/peak-index-in-a-mountain-array,N,69.4%,Medium,5.65%,"Array, Binary Search"
869,Reordered Power of 2,/problems/reordered-power-of-2,N,63.9%,Medium,31.80%,
871,Minimum Number of Refueling Stops,/problems/minimum-number-of-refueling-stops,N,39.9%,Hard,30.16%,"Array, Dynamic Programming, Greedy, Heap (Priority Queue)"
875,Koko Eating Bananas,/problems/koko-eating-bananas,N,52.2%,Medium,6.77%,"Array, Binary Search"
876,Middle of the Linked List,/problems/middle-of-the-linked-list,N,73.9%,Easy,5.06%,"Linked List, Two Pointers"
890,Find and Replace Pattern,/problems/find-and-replace-pattern,N,77.9%,Medium,32.24%,"Array, Hash Table, String"
895,Maximum Frequency Stack,/problems/maximum-frequency-stack,N,66.8%,Hard,91.24%,"Hash Table, Stack, Design, Ordered Set"
