ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %,Topics
528,Random Pick with Weight,/problems/random-pick-with-weight,N,43.9%,Medium,0.13%,"Array, Math, Binary Search, Prefix Sum, Randomized"
84,Largest Rectangle in Histogram,/problems/largest-rectangle-in-histogram,N,35.2%,Hard,0.13%,"Array, Stack, Monotonic Stack"
586,Customer Placing the Largest Number of Orders,/problems/customer-placing-the-largest-number-of-orders,N,73.0%,Easy,0.12%,Database
208,Implement Trie (Prefix Tree),/problems/implement-trie-prefix-tree,N,49.4%,Medium,0.11%,"Hash Table, String, Design, Trie"
12,Integer to Roman,/problems/integer-to-roman,N,55.1%,Medium,0.10%,"Hash Table, Math, String"
91,Decode Ways,/problems/decode-ways,N,24.7%,Medium,0.09%,"String, Dynamic Programming"
60,Permutation Sequence,/problems/permutation-sequence,N,38.4%,Hard,0.08%,"Math, Recursion"
43,Multiply Strings,/problems/multiply-strings,N,33.9%,Medium,0.08%,"Math, String, Simulation"
23,Merge k Sorted Lists,/problems/merge-k-sorted-lists,N,40.2%,Hard,0.08%,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
271,Encode and Decode Strings,/problems/encode-and-decode-strings,N,31.5%,Medium,0.07%,No Topics Found
346,Moving Average from Data Stream,/problems/moving-average-from-data-stream,N,70.9%,Easy,0.07%,No Topics Found
1,Two Sum,/problems/two-sum,N,45.6%,Easy,0.06%,"Array, Hash Table"
202,Happy Number,/problems/happy-number,N,50.4%,Easy,0.06%,"Hash Table, Math, Two Pointers"
767,Reorganize String,/problems/reorganize-string,N,48.7%,Medium,0.05%,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting"
981,Time Based Key-Value Store,/problems/time-based-key-value-store,N,53.1%,Medium,0.05%,"Hash Table, String, Binary Search, Design"
1041,Robot Bounded In Circle,/problems/robot-bounded-in-circle,N,49.6%,Medium,0.05%,No Topics Found
490,The Maze,/problems/the-maze,N,51.4%,Medium,0.04%,No Topics Found
540,Single Element in a Sorted Array,/problems/single-element-in-a-sorted-array,N,57.9%,Medium,0.04%,"Array, Binary Search"
716,Max Stack,/problems/max-stack,N,42.6%,Easy,0.04%,No Topics Found
235,Lowest Common Ancestor of a Binary Search Tree,/problems/lowest-common-ancestor-of-a-binary-search-tree,N,49.9%,Easy,0.03%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
814,Binary Tree Pruning,/problems/binary-tree-pruning,N,74.5%,Medium,0.03%,"Tree, Depth-First Search, Binary Tree"
44,Wildcard Matching,/problems/wildcard-matching,N,24.7%,Hard,0.03%,"String, Dynamic Programming, Greedy, Recursion"
496,Next Greater Element I,/problems/next-greater-element-i,N,63.8%,Easy,0.03%,"Array, Hash Table, Stack, Monotonic Stack"
36,Valid Sudoku,/problems/valid-sudoku,N,48.7%,Medium,0.03%,"Array, Hash Table, Matrix"
482,License Key Formatting,/problems/license-key-formatting,N,43.1%,Easy,0.02%,String
124,Binary Tree Maximum Path Sum,/problems/binary-tree-maximum-path-sum,N,34.3%,Hard,0.02%,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
140,Word Break II,/problems/word-break-ii,N,32.6%,Hard,0.02%,No Topics Found
118,Pascal's Triangle,/problems/pascals-triangle,N,52.5%,Easy,0.02%,"Array, Dynamic Programming"
206,Reverse Linked List,/problems/reverse-linked-list,N,62.5%,Easy,0.01%,"Linked List, Recursion"
76,Minimum Window Substring,/problems/minimum-window-substring,N,34.6%,Hard,0.01%,"Hash Table, String, Sliding Window"
105,Construct Binary Tree from Preorder and Inorder Traversal,/problems/construct-binary-tree-from-preorder-and-inorder-traversal,N,48.8%,Medium,0.01%,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
210,Course Schedule II,/problems/course-schedule-ii,N,40.7%,Medium,0.01%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
169,Majority Element,/problems/majority-element,N,58.7%,Easy,0.01%,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
101,Symmetric Tree,/problems/symmetric-tree,N,46.8%,Easy,0.01%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
106,Construct Binary Tree from Inorder and Postorder Traversal,/problems/construct-binary-tree-from-inorder-and-postorder-traversal,N,47.2%,Medium,0.00%,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
323,Number of Connected Components in an Undirected Graph,/problems/number-of-connected-components-in-an-undirected-graph,N,56.0%,Medium,0.00%,No Topics Found
378,Kth Smallest Element in a Sorted Matrix,/problems/kth-smallest-element-in-a-sorted-matrix,N,54.3%,Medium,0.00%,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix"
407,Trapping Rain Water II,/problems/trapping-rain-water-ii,N,42.4%,Hard,0.00%,"Array, Breadth-First Search, Heap (Priority Queue), Matrix"
868,Binary Gap,/problems/binary-gap,N,60.6%,Easy,0.00%,Bit Manipulation
1206,Design Skiplist,/problems/design-skiplist,N,57.3%,Hard,0.00%,"Linked List, Design"
1347,Minimum Number of Steps to Make Two Strings Anagram,/problems/minimum-number-of-steps-to-make-two-strings-anagram,N,74.7%,Medium,0.00%,"Hash Table, String, Counting"
1459,Rectangles Area,/problems/rectangles-area,N,61.5%,Medium,0.00%,No Topics Found
