ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %,Topics
218,The Skyline Problem,/problems/the-skyline-problem,N,41.6%,Hard,7.08%,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
224,Basic Calculator,/problems/basic-calculator,N,41.2%,Hard,2.80%,"Math, String, Stack, Recursion"
225,Implement Stack using Queues,/problems/implement-stack-using-queues,N,57.7%,Easy,2.36%,"Stack, Design, Queue"
231,Power of Two,/problems/power-of-two,N,45.7%,Easy,2.38%,"Math, Bit Manipulation, Recursion"
234,Palindrome Linked List,/problems/palindrome-linked-list,N,49.6%,Easy,0.60%,No Topics Found
235,Lowest Common Ancestor of a Binary Search Tree,/problems/lowest-common-ancestor-of-a-binary-search-tree,N,60.3%,Medium,0.91%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
236,Lowest Common Ancestor of a Binary Tree,/problems/lowest-common-ancestor-of-a-binary-tree,N,58.1%,Medium,6.88%,"Tree, Depth-First Search, Binary Tree"
237,Delete Node in a Linked List,/problems/delete-node-in-a-linked-list,N,75.3%,Medium,1.43%,Linked List
238,Product of Array Except Self,/problems/product-of-array-except-self,N,64.7%,Medium,6.24%,"Array, Prefix Sum"
240,Search a 2D Matrix II,/problems/search-a-2d-matrix-ii,N,50.6%,Medium,1.78%,"Array, Binary Search, Divide and Conquer, Matrix"
242,Valid Anagram,/problems/valid-anagram,N,62.8%,Easy,17.07%,"Hash Table, String, Sorting"
252,Meeting Rooms,/problems/meeting-rooms,Y,57.1%,Easy,3.38%,No Topics Found
253,Meeting Rooms II,/problems/meeting-rooms-ii,Y,50.5%,Medium,71.96%,No Topics Found
257,Binary Tree Paths,/problems/binary-tree-paths,N,60.7%,Easy,5.58%,"String, Backtracking, Tree, Depth-First Search, Binary Tree"
261,Graph Valid Tree,/problems/graph-valid-tree,Y,46.9%,Medium,3.93%,No Topics Found
264,Ugly Number II,/problems/ugly-number-ii,N,46.2%,Medium,0.53%,"Hash Table, Math, Dynamic Programming, Heap (Priority Queue)"
268,Missing Number,/problems/missing-number,N,61.7%,Easy,0.67%,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting"
269,Alien Dictionary,/problems/alien-dictionary,Y,35.3%,Hard,6.05%,No Topics Found
283,Move Zeroes,/problems/move-zeroes,N,61.4%,Easy,8.30%,"Array, Two Pointers"
295,Find Median from Data Stream,/problems/find-median-from-data-stream,N,51.5%,Hard,3.65%,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
300,Longest Increasing Subsequence,/problems/longest-increasing-subsequence,N,51.6%,Medium,1.98%,"Array, Binary Search, Dynamic Programming"
301,Remove Invalid Parentheses,/problems/remove-invalid-parentheses,N,47.1%,Hard,24.80%,"String, Backtracking, Breadth-First Search"
308,Range Sum Query 2D - Mutable,/problems/range-sum-query-2d-mutable,Y,42.3%,Hard,34.88%,No Topics Found
311,Sparse Matrix Multiplication,/problems/sparse-matrix-multiplication,Y,67.1%,Medium,36.81%,No Topics Found
312,Burst Balloons,/problems/burst-balloons,N,56.8%,Hard,6.84%,No Topics Found
314,Binary Tree Vertical Order Traversal,/problems/binary-tree-vertical-order-traversal,Y,52.1%,Medium,58.72%,No Topics Found
315,Count of Smaller Numbers After Self,/problems/count-of-smaller-numbers-after-self,N,42.8%,Hard,4.53%,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
322,Coin Change,/problems/coin-change,N,41.6%,Medium,9.06%,"Array, Dynamic Programming, Breadth-First Search"
326,Power of Three,/problems/power-of-three,N,45.2%,Easy,1.49%,
332,Reconstruct Itinerary,/problems/reconstruct-itinerary,N,41.0%,Hard,22.83%,"Depth-First Search, Graph, Eulerian Circuit"
333,Largest BST Subtree,/problems/largest-bst-subtree,Y,42.5%,Medium,17.31%,No Topics Found
334,Increasing Triplet Subsequence,/problems/increasing-triplet-subsequence,N,42.7%,Medium,7.39%,"Array, Greedy"
347,Top K Frequent Elements,/problems/top-k-frequent-elements,N,64.8%,Medium,1.66%,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
349,Intersection of Two Arrays,/problems/intersection-of-two-arrays,N,70.3%,Easy,1.48%,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
354,Russian Doll Envelopes,/problems/russian-doll-envelopes,N,38.3%,Hard,11.39%,"Array, Binary Search, Dynamic Programming, Sorting"
359,Logger Rate Limiter,/problems/logger-rate-limiter,Y,75.5%,Easy,5.62%,No Topics Found
368,Largest Divisible Subset,/problems/largest-divisible-subset,N,41.3%,Medium,8.54%,"Array, Math, Dynamic Programming, Sorting"
374,Guess Number Higher or Lower,/problems/guess-number-higher-or-lower,N,51.4%,Easy,0.44%,
378,Kth Smallest Element in a Sorted Matrix,/problems/kth-smallest-element-in-a-sorted-matrix,N,61.6%,Medium,3.45%,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix"
380,Insert Delete GetRandom O(1),/problems/insert-delete-getrandom-o1,N,52.0%,Medium,94.14%,"Array, Hash Table, Math, Design, Randomized"
381,Insert Delete GetRandom O(1) - Duplicates allowed,/problems/insert-delete-getrandom-o1-duplicates-allowed,N,35.7%,Hard,13.62%,"Array, Hash Table, Math, Design, Randomized"
386,Lexicographical Numbers,/problems/lexicographical-numbers,N,60.7%,Medium,10.20%,"Depth-First Search, Trie"
387,First Unique Character in a String,/problems/first-unique-character-in-a-string,N,59.0%,Easy,27.38%,"Hash Table, String, Queue, Counting"
390,Elimination Game,/problems/elimination-game,N,46.5%,Medium,17.00%,"Math, Recursion"
392,Is Subsequence,/problems/is-subsequence,N,49.0%,Easy,0.59%,"Two Pointers, String, Dynamic Programming"
394,Decode String,/problems/decode-string,N,57.6%,Medium,70.13%,"String, Stack, Recursion"
399,Evaluate Division,/problems/evaluate-division,N,59.6%,Medium,26.84%,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path"
413,Arithmetic Slices,/problems/arithmetic-slices,N,65.1%,Medium,13.52%,"Array, Dynamic Programming, Sliding Window"
417,Pacific Atlantic Water Flow,/problems/pacific-atlantic-water-flow,N,54.0%,Medium,4.52%,"Array, Depth-First Search, Breadth-First Search, Matrix"
433,Minimum Genetic Mutation,/problems/minimum-genetic-mutation,N,52.0%,Medium,5.70%,"Hash Table, String, Breadth-First Search"
437,Path Sum III,/problems/path-sum-iii,N,48.7%,Medium,9.88%,"Tree, Depth-First Search, Binary Tree"
441,Arranging Coins,/problems/arranging-coins,N,46.1%,Easy,2.99%,"Math, Binary Search"
443,String Compression,/problems/string-compression,N,48.9%,Medium,7.99%,"Two Pointers, String"
445,Add Two Numbers II,/problems/add-two-numbers-ii,N,59.5%,Medium,38.42%,"Linked List, Math, Stack"
451,Sort Characters By Frequency,/problems/sort-characters-by-frequency,N,68.6%,Medium,12.06%,"Hash Table, String, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
463,Island Perimeter,/problems/island-perimeter,N,69.5%,Easy,3.23%,"Array, Depth-First Search, Breadth-First Search, Matrix"
490,The Maze,/problems/the-maze,Y,55.4%,Medium,9.46%,No Topics Found
493,Reverse Pairs,/problems/reverse-pairs,N,30.9%,Hard,3.82%,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
496,Next Greater Element I,/problems/next-greater-element-i,N,71.4%,Easy,5.83%,"Array, Hash Table, Stack, Monotonic Stack"
503,Next Greater Element II,/problems/next-greater-element-ii,N,63.1%,Medium,2.52%,"Array, Stack, Monotonic Stack"
518,Coin Change II,/problems/coin-change-ii,N,59.9%,Medium,4.98%,"Array, Dynamic Programming"
523,Continuous Subarray Sum,/problems/continuous-subarray-sum,N,28.5%,Medium,2.97%,"Array, Hash Table, Math, Prefix Sum"
540,Single Element in a Sorted Array,/problems/single-element-in-a-sorted-array,N,58.5%,Medium,2.94%,"Array, Binary Search"
542,01 Matrix,/problems/01-matrix,N,44.2%,Medium,1.73%,"Array, Dynamic Programming, Breadth-First Search, Matrix"
543,Diameter of Binary Tree,/problems/diameter-of-binary-tree,N,56.1%,Easy,5.09%,"Tree, Depth-First Search, Binary Tree"
547,Number of Provinces,/problems/number-of-provinces,N,63.3%,Medium,1.75%,"Depth-First Search, Breadth-First Search, Union Find, Graph"
560,Subarray Sum Equals K,/problems/subarray-sum-equals-k,N,44.0%,Medium,2.50%,"Array, Hash Table, Prefix Sum"
583,Delete Operation for Two Strings,/problems/delete-operation-for-two-strings,N,59.4%,Medium,5.15%,No Topics Found
588,Design In-Memory File System,/problems/design-in-memory-file-system,Y,48.8%,Hard,13.84%,No Topics Found
595,Big Countries,/problems/big-countries,N,73.3%,Easy,0.68%,Database
611,Valid Triangle Number,/problems/valid-triangle-number,N,50.4%,Medium,41.63%,"Array, Two Pointers, Binary Search, Greedy, Sorting"
652,Find Duplicate Subtrees,/problems/find-duplicate-subtrees,N,56.5%,Medium,8.73%,"Hash Table, Tree, Depth-First Search, Binary Tree"
653,Two Sum IV - Input is a BST,/problems/two-sum-iv-input-is-a-bst,N,61.0%,Easy,2.87%,"Hash Table, Two Pointers, Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree"
658,Find K Closest Elements,/problems/find-k-closest-elements,N,46.8%,Medium,2.68%,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
662,Maximum Width of Binary Tree,/problems/maximum-width-of-binary-tree,N,40.6%,Medium,3.47%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
665,Non-decreasing Array,/problems/non-decreasing-array,N,24.2%,Medium,12.63%,Array
692,Top K Frequent Words,/problems/top-k-frequent-words,N,56.9%,Medium,15.89%,"Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
694,Number of Distinct Islands,/problems/number-of-distinct-islands,Y,60.6%,Medium,8.35%,No Topics Found
695,Max Area of Island,/problems/max-area-of-island,N,71.7%,Medium,13.86%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
698,Partition to K Equal Sum Subsets,/problems/partition-to-k-equal-sum-subsets,N,40.8%,Medium,4.93%,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Memoization, Bitmask"
716,Max Stack,/problems/max-stack,Y,45.3%,Hard,37.18%,No Topics Found
718,Maximum Length of Repeated Subarray,/problems/maximum-length-of-repeated-subarray,N,51.5%,Medium,4.46%,No Topics Found
723,Candy Crush,/problems/candy-crush,Y,76.5%,Medium,56.96%,No Topics Found
724,Find Pivot Index,/problems/find-pivot-index,N,53.4%,Easy,0.99%,"Array, Prefix Sum"
733,Flood Fill,/problems/flood-fill,N,60.6%,Easy,0.98%,"Array, Depth-First Search, Breadth-First Search, Matrix"
739,Daily Temperatures,/problems/daily-temperatures,N,66.6%,Medium,1.75%,"Array, Stack, Monotonic Stack"
744,Find Smallest Letter Greater Than Target,/problems/find-smallest-letter-greater-than-target,N,44.8%,Easy,3.13%,"Array, Binary Search"
746,Min Cost Climbing Stairs,/problems/min-cost-climbing-stairs,N,62.5%,Easy,2.19%,"Array, Dynamic Programming"
428,Serialize and Deserialize N-ary Tree,/problems/serialize-and-deserialize-n-ary-tree,Y,65.5%,Hard,21.09%,No Topics Found
430,Flatten a Multilevel Doubly Linked List,/problems/flatten-a-multilevel-doubly-linked-list,N,59.5%,Medium,74.29%,"Linked List, Depth-First Search, Doubly-Linked List"
767,Reorganize String,/problems/reorganize-string,N,52.8%,Medium,5.39%,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting"
769,Max Chunks To Make Sorted,/problems/max-chunks-to-make-sorted,N,58.2%,Medium,11.39%,"Array, Stack, Greedy, Sorting, Monotonic Stack"
779,K-th Symbol in Grammar,/problems/k-th-symbol-in-grammar,N,40.9%,Medium,14.67%,"Math, Bit Manipulation, Recursion"
797,All Paths From Source to Target,/problems/all-paths-from-source-to-target,N,81.5%,Medium,64.27%,"Backtracking, Depth-First Search, Breadth-First Search, Graph"
802,Find Eventual Safe States,/problems/find-eventual-safe-states,N,55.3%,Medium,4.75%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
827,Making A Large Island,/problems/making-a-large-island,N,44.7%,Hard,17.72%,No Topics Found
843,Guess the Word,/problems/guess-the-word,N,41.8%,Hard,17.31%,No Topics Found
845,Longest Mountain in Array,/problems/longest-mountain-in-array,N,40.2%,Medium,17.35%,"Array, Two Pointers, Dynamic Programming, Enumeration"
852,Peak Index in a Mountain Array,/problems/peak-index-in-a-mountain-array,N,69.4%,Medium,6.66%,"Array, Binary Search"
858,Mirror Reflection,/problems/mirror-reflection,N,63.3%,Medium,30.47%,"Math, Geometry, Number Theory"
863,All Nodes Distance K in Binary Tree,/problems/all-nodes-distance-k-in-binary-tree,N,62.1%,Medium,8.10%,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
867,Transpose Matrix,/problems/transpose-matrix,N,63.4%,Easy,9.24%,"Array, Matrix, Simulation"
875,Koko Eating Bananas,/problems/koko-eating-bananas,N,52.2%,Medium,7.82%,"Array, Binary Search"
876,Middle of the Linked List,/problems/middle-of-the-linked-list,N,73.9%,Easy,0.44%,"Linked List, Two Pointers"
888,Fair Candy Swap,/problems/fair-candy-swap,N,60.5%,Easy,10.20%,"Array, Hash Table, Binary Search, Sorting"
895,Maximum Frequency Stack,/problems/maximum-frequency-stack,N,66.8%,Hard,17.91%,"Hash Table, Stack, Design, Ordered Set"
925,Long Pressed Name,/problems/long-pressed-name,N,33.7%,Easy,5.70%,"Two Pointers, String"
934,Shortest Bridge,/problems/shortest-bridge,N,54.0%,Medium,7.55%,"Array, Depth-First Search, Breadth-First Search, Matrix"
935,Knight Dialer,/problems/knight-dialer,N,50.0%,Medium,49.06%,Dynamic Programming
948,Bag of Tokens,/problems/bag-of-tokens,N,52.1%,Medium,23.20%,
967,Numbers With Same Consecutive Differences,/problems/numbers-with-same-consecutive-differences,N,57.1%,Medium,20.06%,"Backtracking, Breadth-First Search"
