ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %,Topics
86,Partition List,/problems/partition-list,N,51.4%,Medium,3.53%,"Linked List, Two Pointers"
88,Merge Sorted Array,/problems/merge-sorted-array,N,45.8%,Easy,12.67%,"Array, Two Pointers, Sorting"
91,Decode Ways,/problems/decode-ways,N,32.3%,Medium,8.04%,"String, Dynamic Programming"
94,Binary Tree Inorder Traversal,/problems/binary-tree-inorder-traversal,N,73.1%,Easy,1.29%,"Stack, Tree, Depth-First Search, Binary Tree"
98,Validate Binary Search Tree,/problems/validate-binary-search-tree,N,31.8%,Medium,0.52%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
101,Symmetric Tree,/problems/symmetric-tree,N,53.0%,Easy,0.80%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
103,Binary Tree Zigzag Level Order Traversal,/problems/binary-tree-zigzag-level-order-traversal,N,55.2%,Medium,8.87%,"Tree, Breadth-First Search, Binary Tree"
104,Maximum Depth of Binary Tree,/problems/maximum-depth-of-binary-tree,N,73.2%,Easy,0.51%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
114,Flatten Binary Tree to Linked List,/problems/flatten-binary-tree-to-linked-list,N,61.2%,Medium,2.77%,"Linked List, Stack, Tree, Depth-First Search, Binary Tree"
116,Populating Next Right Pointers in Each Node,/problems/populating-next-right-pointers-in-each-node,N,59.5%,Medium,1.89%,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
117,Populating Next Right Pointers in Each Node II,/problems/populating-next-right-pointers-in-each-node-ii,N,49.8%,Medium,3.86%,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
121,Best Time to Buy and Sell Stock,/problems/best-time-to-buy-and-sell-stock,N,54.4%,Easy,3.82%,"Array, Dynamic Programming"
124,Binary Tree Maximum Path Sum,/problems/binary-tree-maximum-path-sum,N,38.5%,Hard,3.07%,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
125,Valid Palindrome,/problems/valid-palindrome,N,43.7%,Easy,22.48%,"Two Pointers, String"
126,Word Ladder II,/problems/word-ladder-ii,N,27.6%,Hard,5.66%,"Hash Table, String, Backtracking, Breadth-First Search"
128,Longest Consecutive Sequence,/problems/longest-consecutive-sequence,N,48.9%,Medium,4.84%,"Array, Hash Table, Union Find"
129,Sum Root to Leaf Numbers,/problems/sum-root-to-leaf-numbers,N,58.8%,Medium,30.27%,"Tree, Depth-First Search, Binary Tree"
133,Clone Graph,/problems/clone-graph,N,50.8%,Medium,15.06%,"Hash Table, Depth-First Search, Breadth-First Search, Graph"
134,Gas Station,/problems/gas-station,N,45.1%,Medium,2.48%,"Array, Greedy"
138,Copy List with Random Pointer,/problems/copy-list-with-random-pointer,N,50.6%,Medium,31.24%,"Hash Table, Linked List"
139,Word Break,/problems/word-break,N,45.5%,Medium,11.23%,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
140,Word Break II,/problems/word-break-ii,N,44.6%,Hard,9.54%,No Topics Found
146,LRU Cache,/problems/lru-cache,N,40.5%,Medium,13.03%,"Hash Table, Linked List, Design, Doubly-Linked List"
150,Evaluate Reverse Polish Notation,/problems/evaluate-reverse-polish-notation,N,44.1%,Medium,1.83%,"Array, Math, Stack"
153,Find Minimum in Rotated Sorted Array,/problems/find-minimum-in-rotated-sorted-array,N,48.5%,Medium,2.03%,"Array, Binary Search"
162,Find Peak Element,/problems/find-peak-element,N,46.2%,Medium,41.01%,"Array, Binary Search"
163,Missing Ranges,/problems/missing-ranges,Y,32.0%,Easy,29.23%,No Topics Found
167,Two Sum II - Input Array Is Sorted,/problems/two-sum-ii-input-array-is-sorted,N,60.0%,Medium,1.67%,"Array, Two Pointers, Binary Search"
168,Excel Sheet Column Title,/problems/excel-sheet-column-title,N,34.8%,Easy,3.16%,"Math, String"
171,Excel Sheet Column Number,/problems/excel-sheet-column-number,N,61.4%,Easy,2.61%,"Math, String"
173,Binary Search Tree Iterator,/problems/binary-search-tree-iterator,N,69.2%,Medium,23.02%,"Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator"
189,Rotate Array,/problems/rotate-array,N,39.2%,Medium,0.66%,"Array, Math, Two Pointers"
191,Number of 1 Bits,/problems/number-of-1-bits,N,65.0%,Easy,0.85%,"Divide and Conquer, Bit Manipulation"
199,Binary Tree Right Side View,/problems/binary-tree-right-side-view,N,61.2%,Medium,40.89%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
200,Number of Islands,/problems/number-of-islands,N,56.4%,Medium,9.47%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
202,Happy Number,/problems/happy-number,N,54.4%,Easy,1.32%,"Hash Table, Math, Two Pointers"
206,Reverse Linked List,/problems/reverse-linked-list,N,72.5%,Easy,0.30%,"Linked List, Recursion"
207,Course Schedule,/problems/course-schedule,N,45.4%,Medium,5.11%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
212,Word Search II,/problems/word-search-ii,N,36.9%,Hard,2.42%,"Array, String, Backtracking, Trie, Matrix"
215,Kth Largest Element in an Array,/problems/kth-largest-element-in-an-array,N,65.8%,Medium,54.22%,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
217,Contains Duplicate,/problems/contains-duplicate,N,61.3%,Easy,1.10%,"Array, Hash Table, Sorting"
219,Contains Duplicate II,/problems/contains-duplicate-ii,N,42.3%,Easy,5.90%,"Array, Hash Table, Sliding Window"
226,Invert Binary Tree,/problems/invert-binary-tree,N,73.3%,Easy,0.64%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
227,Basic Calculator II,/problems/basic-calculator-ii,N,42.2%,Medium,59.25%,"Math, String, Stack"
230,Kth Smallest Element in a BST,/problems/kth-smallest-element-in-a-bst,N,69.4%,Medium,2.76%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
234,Palindrome Linked List,/problems/palindrome-linked-list,N,49.6%,Easy,0.64%,No Topics Found
235,Lowest Common Ancestor of a Binary Search Tree,/problems/lowest-common-ancestor-of-a-binary-search-tree,N,60.3%,Medium,0.97%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
236,Lowest Common Ancestor of a Binary Tree,/problems/lowest-common-ancestor-of-a-binary-tree,N,58.1%,Medium,54.79%,"Tree, Depth-First Search, Binary Tree"
238,Product of Array Except Self,/problems/product-of-array-except-self,N,64.7%,Medium,1.39%,"Array, Prefix Sum"
239,Sliding Window Maximum,/problems/sliding-window-maximum,N,46.6%,Hard,1.31%,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
241,Different Ways to Add Parentheses,/problems/different-ways-to-add-parentheses,N,63.3%,Medium,9.44%,"Math, String, Dynamic Programming, Recursion, Memoization"
249,Group Shifted Strings,/problems/group-shifted-strings,Y,64.3%,Medium,74.43%,No Topics Found
253,Meeting Rooms II,/problems/meeting-rooms-ii,Y,50.5%,Medium,10.50%,No Topics Found
266,Palindrome Permutation,/problems/palindrome-permutation,Y,65.9%,Easy,14.55%,No Topics Found
268,Missing Number,/problems/missing-number,N,61.7%,Easy,0.71%,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting"
269,Alien Dictionary,/problems/alien-dictionary,Y,35.3%,Hard,12.52%,No Topics Found
270,Closest Binary Search Tree Value,/problems/closest-binary-search-tree-value,Y,54.6%,Easy,20.24%,No Topics Found
271,Encode and Decode Strings,/problems/encode-and-decode-strings,Y,41.7%,Medium,20.03%,No Topics Found
278,First Bad Version,/problems/first-bad-version,N,43.0%,Easy,2.08%,"Binary Search, Interactive"
282,Expression Add Operators,/problems/expression-add-operators,N,39.2%,Hard,10.00%,No Topics Found
283,Move Zeroes,/problems/move-zeroes,N,61.4%,Easy,10.52%,"Array, Two Pointers"
286,Walls and Gates,/problems/walls-and-gates,Y,60.3%,Medium,4.66%,No Topics Found
297,Serialize and Deserialize Binary Tree,/problems/serialize-and-deserialize-binary-tree,N,55.0%,Hard,5.22%,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
298,Binary Tree Longest Consecutive Sequence,/problems/binary-tree-longest-consecutive-sequence,Y,52.5%,Medium,20.42%,No Topics Found
301,Remove Invalid Parentheses,/problems/remove-invalid-parentheses,N,47.1%,Hard,50.94%,"String, Backtracking, Breadth-First Search"
303,Range Sum Query - Immutable,/problems/range-sum-query-immutable,N,58.2%,Easy,3.91%,"Array, Design, Prefix Sum"
314,Binary Tree Vertical Order Traversal,/problems/binary-tree-vertical-order-traversal,Y,52.1%,Medium,94.12%,No Topics Found
317,Shortest Distance from All Buildings,/problems/shortest-distance-from-all-buildings,Y,42.9%,Hard,10.37%,No Topics Found
319,Bulb Switcher,/problems/bulb-switcher,N,48.1%,Medium,10.64%,"Math, Brainteaser"
328,Odd Even Linked List,/problems/odd-even-linked-list,N,60.3%,Medium,2.22%,Linked List
329,Longest Increasing Path in a Matrix,/problems/longest-increasing-path-in-a-matrix,N,52.2%,Hard,6.13%,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix"
334,Increasing Triplet Subsequence,/problems/increasing-triplet-subsequence,N,42.7%,Medium,3.88%,"Array, Greedy"
339,Nested List Weight Sum,/problems/nested-list-weight-sum,Y,82.2%,Medium,79.21%,No Topics Found
344,Reverse String,/problems/reverse-string,N,76.2%,Easy,0.56%,"Two Pointers, String"
346,Moving Average from Data Stream,/problems/moving-average-from-data-stream,Y,77.1%,Easy,50.31%,No Topics Found
347,Top K Frequent Elements,/problems/top-k-frequent-elements,N,64.8%,Medium,26.52%,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
350,Intersection of Two Arrays II,/problems/intersection-of-two-arrays-ii,N,55.6%,Easy,2.11%,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
378,Kth Smallest Element in a Sorted Matrix,/problems/kth-smallest-element-in-a-sorted-matrix,N,61.6%,Medium,12.02%,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix"
380,Insert Delete GetRandom O(1),/problems/insert-delete-getrandom-o1,N,52.0%,Medium,2.49%,"Array, Hash Table, Math, Design, Randomized"
386,Lexicographical Numbers,/problems/lexicographical-numbers,N,60.7%,Medium,10.92%,"Depth-First Search, Trie"
398,Random Pick Index,/problems/random-pick-index,N,62.8%,Medium,24.82%,"Hash Table, Math, Reservoir Sampling, Randomized"
399,Evaluate Division,/problems/evaluate-division,N,59.6%,Medium,5.85%,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path"
408,Valid Word Abbreviation,/problems/valid-word-abbreviation,Y,34.8%,Easy,93.20%,No Topics Found
415,Add Strings,/problems/add-strings,N,52.6%,Easy,4.95%,"Math, String, Simulation"
416,Partition Equal Subset Sum,/problems/partition-equal-subset-sum,N,46.6%,Medium,29.83%,"Array, Dynamic Programming"
424,Longest Repeating Character Replacement,/problems/longest-repeating-character-replacement,N,51.5%,Medium,1.24%,"Hash Table, String, Sliding Window"
442,Find All Duplicates in an Array,/problems/find-all-duplicates-in-an-array,N,73.4%,Medium,2.37%,"Array, Hash Table"
443,String Compression,/problems/string-compression,N,48.9%,Medium,4.22%,"Two Pointers, String"
463,Island Perimeter,/problems/island-perimeter,N,69.5%,Easy,11.36%,"Array, Depth-First Search, Breadth-First Search, Matrix"
480,Sliding Window Median,/problems/sliding-window-median,N,41.4%,Hard,19.80%,"Array, Hash Table, Sliding Window, Heap (Priority Queue)"
498,Diagonal Traverse,/problems/diagonal-traverse,N,58.1%,Medium,30.74%,"Array, Matrix, Simulation"
523,Continuous Subarray Sum,/problems/continuous-subarray-sum,N,28.5%,Medium,34.46%,"Array, Hash Table, Math, Prefix Sum"
529,Minesweeper,/problems/minesweeper,N,65.5%,Medium,28.29%,"Array, Depth-First Search, Breadth-First Search, Matrix"
540,Single Element in a Sorted Array,/problems/single-element-in-a-sorted-array,N,58.5%,Medium,3.15%,"Array, Binary Search"
543,Diameter of Binary Tree,/problems/diameter-of-binary-tree,N,56.1%,Easy,23.19%,"Tree, Depth-First Search, Binary Tree"
557,Reverse Words in a String III,/problems/reverse-words-in-a-string-iii,N,81.6%,Easy,3.68%,"Two Pointers, String"
560,Subarray Sum Equals K,/problems/subarray-sum-equals-k,N,44.0%,Medium,31.31%,"Array, Hash Table, Prefix Sum"
583,Delete Operation for Two Strings,/problems/delete-operation-for-two-strings,N,59.4%,Medium,10.85%,No Topics Found
595,Big Countries,/problems/big-countries,N,73.3%,Easy,0.73%,Database
605,Can Place Flowers,/problems/can-place-flowers,N,32.9%,Easy,8.29%,"Array, Greedy"
623,Add One Row to Tree,/problems/add-one-row-to-tree,N,59.5%,Medium,14.30%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
636,Exclusive Time of Functions,/problems/exclusive-time-of-functions,N,61.1%,Medium,45.36%,"Array, Stack"
643,Maximum Average Subarray I,/problems/maximum-average-subarray-i,N,43.8%,Easy,2.61%,"Array, Sliding Window"
647,Palindromic Substrings,/problems/palindromic-substrings,N,66.4%,Medium,5.48%,"Two Pointers, String, Dynamic Programming"
658,Find K Closest Elements,/problems/find-k-closest-elements,N,46.8%,Medium,9.71%,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
670,Maximum Swap,/problems/maximum-swap,N,47.9%,Medium,36.29%,"Math, Greedy"
674,Longest Continuous Increasing Subsequence,/problems/longest-continuous-increasing-subsequence,N,49.1%,Easy,7.19%,Array
680,Valid Palindrome II,/problems/valid-palindrome-ii,N,39.3%,Easy,78.64%,"Two Pointers, String, Greedy"
684,Redundant Connection,/problems/redundant-connection,N,62.0%,Medium,4.14%,"Depth-First Search, Breadth-First Search, Union Find, Graph"
689,Maximum Sum of 3 Non-Overlapping Subarrays,/problems/maximum-sum-of-3-non-overlapping-subarrays,N,48.9%,Hard,25.00%,"Array, Dynamic Programming"
691,Stickers to Spell Word,/problems/stickers-to-spell-word,N,46.3%,Hard,38.29%,"Array, String, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
692,Top K Frequent Words,/problems/top-k-frequent-words,N,56.9%,Medium,2.71%,"Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
695,Max Area of Island,/problems/max-area-of-island,N,71.7%,Medium,8.82%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
721,Accounts Merge,/problems/accounts-merge,N,56.4%,Medium,4.29%,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Union Find, Sorting"
724,Find Pivot Index,/problems/find-pivot-index,N,53.4%,Easy,3.97%,"Array, Prefix Sum"
733,Flood Fill,/problems/flood-fill,N,60.6%,Easy,1.05%,"Array, Depth-First Search, Breadth-First Search, Matrix"
735,Asteroid Collision,/problems/asteroid-collision,N,44.4%,Medium,6.57%,"Array, Stack, Simulation"
739,Daily Temperatures,/problems/daily-temperatures,N,66.6%,Medium,6.65%,"Array, Stack, Monotonic Stack"
426,Convert Binary Search Tree to Sorted Doubly Linked List,/problems/convert-binary-search-tree-to-sorted-doubly-linked-list,Y,64.6%,Medium,26.35%,No Topics Found
430,Flatten a Multilevel Doubly Linked List,/problems/flatten-a-multilevel-doubly-linked-list,N,59.5%,Medium,4.99%,"Linked List, Depth-First Search, Doubly-Linked List"
763,Partition Labels,/problems/partition-labels,N,79.8%,Medium,3.73%,"Hash Table, Two Pointers, String, Greedy"
766,Toeplitz Matrix,/problems/toeplitz-matrix,N,68.8%,Easy,24.60%,"Array, Matrix"
703,Kth Largest Element in a Stream,/problems/kth-largest-element-in-a-stream,N,55.5%,Easy,3.04%,"Tree, Design, Binary Search Tree, Heap (Priority Queue), Binary Tree, Data Stream"
704,Binary Search,/problems/binary-search,N,55.1%,Easy,0.82%,"Array, Binary Search"
779,K-th Symbol in Grammar,/problems/k-th-symbol-in-grammar,N,40.9%,Medium,22.95%,"Math, Bit Manipulation, Recursion"
785,Is Graph Bipartite?,/problems/is-graph-bipartite,N,52.7%,Medium,3.78%,"Depth-First Search, Breadth-First Search, Union Find, Graph"
787,Cheapest Flights Within K Stops,/problems/cheapest-flights-within-k-stops,N,35.9%,Medium,2.59%,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path"
791,Custom Sort String,/problems/custom-sort-string,N,69.3%,Medium,56.49%,"Hash Table, String, Sorting"
708,Insert into a Sorted Circular Linked List,/problems/insert-into-a-sorted-circular-linked-list,Y,34.5%,Medium,61.64%,No Topics Found
824,Goat Latin,/problems/goat-latin,N,67.8%,Easy,11.52%,String
825,Friends Of Appropriate Ages,/problems/friends-of-appropriate-ages,N,46.4%,Medium,26.77%,"Array, Two Pointers, Binary Search, Sorting"
827,Making A Large Island,/problems/making-a-large-island,N,44.7%,Hard,34.26%,No Topics Found
489,Robot Room Cleaner,/problems/robot-room-cleaner,Y,76.5%,Hard,24.13%,No Topics Found
852,Peak Index in a Mountain Array,/problems/peak-index-in-a-mountain-array,N,69.4%,Medium,2.02%,"Array, Binary Search"
863,All Nodes Distance K in Binary Tree,/problems/all-nodes-distance-k-in-binary-tree,N,62.1%,Medium,13.59%,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
875,Koko Eating Bananas,/problems/koko-eating-bananas,N,52.2%,Medium,2.42%,"Array, Binary Search"
528,Random Pick with Weight,/problems/random-pick-with-weight,N,46.1%,Medium,82.45%,"Array, Math, Binary Search, Prefix Sum, Randomized"
896,Monotonic Array,/problems/monotonic-array,N,58.3%,Easy,16.29%,Array
921,Minimum Add to Make Parentheses Valid,/problems/minimum-add-to-make-parentheses-valid,N,76.2%,Medium,60.62%,"String, Stack, Greedy"
938,Range Sum of BST,/problems/range-sum-of-bst,N,85.4%,Easy,47.83%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
939,Minimum Area Rectangle,/problems/minimum-area-rectangle,N,53.0%,Medium,13.37%,"Array, Hash Table, Math, Geometry, Sorting"
941,Valid Mountain Array,/problems/valid-mountain-array,N,33.5%,Easy,4.06%,Array
953,Verifying an Alien Dictionary,/problems/verifying-an-alien-dictionary,N,52.7%,Easy,10.32%,"Array, Hash Table, String"
958,Check Completeness of a Binary Tree,/problems/check-completeness-of-a-binary-tree,N,53.8%,Medium,22.28%,"Tree, Breadth-First Search, Binary Tree"
973,K Closest Points to Origin,/problems/k-closest-points-to-origin,N,65.8%,Medium,37.22%,"Array, Math, Divide and Conquer, Geometry, Sorting, Heap (Priority Queue), Quickselect"
977,Squares of a Sorted Array,/problems/squares-of-a-sorted-array,N,71.9%,Easy,1.61%,"Array, Two Pointers, Sorting"
983,Minimum Cost For Tickets,/problems/minimum-cost-for-tickets,N,64.4%,Medium,8.58%,"Array, Dynamic Programming"
986,Interval List Intersections,/problems/interval-list-intersections,N,71.4%,Medium,5.77%,"Array, Two Pointers"
987,Vertical Order Traversal of a Binary Tree,/problems/vertical-order-traversal-of-a-binary-tree,N,44.7%,Hard,43.87%,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Sorting, Binary Tree"
1004,Max Consecutive Ones III,/problems/max-consecutive-ones-iii,N,63.4%,Medium,21.05%,"Array, Binary Search, Sliding Window, Prefix Sum"
1011,Capacity To Ship Packages Within D Days,/problems/capacity-to-ship-packages-within-d-days,N,64.6%,Medium,10.92%,No Topics Found
1047,Remove All Adjacent Duplicates In String,/problems/remove-all-adjacent-duplicates-in-string,N,70.4%,Easy,8.22%,"String, Stack"
1091,Shortest Path in Binary Matrix,/problems/shortest-path-in-binary-matrix,N,44.5%,Medium,56.87%,"Array, Breadth-First Search, Matrix"
1216,Valid Palindrome III,/problems/valid-palindrome-iii,Y,50.1%,Hard,62.67%,No Topics Found
1108,Defanging an IP Address,/problems/defanging-an-ip-address,N,89.3%,Easy,5.15%,String
1123,Lowest Common Ancestor of Deepest Leaves,/problems/lowest-common-ancestor-of-deepest-leaves,N,70.6%,Medium,24.47%,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
1141,User Activity for the Past 30 Days I,/problems/user-activity-for-the-past-30-days-i,N,50.0%,Easy,4.08%,Database
1382,Balance a Binary Search Tree,/problems/balance-a-binary-search-tree,N,80.6%,Medium,11.52%,"Divide and Conquer, Greedy, Tree, Depth-First Search, Binary Search Tree, Binary Tree"
1192,Critical Connections in a Network,/problems/critical-connections-in-a-network,N,54.5%,Hard,21.47%,"Depth-First Search, Graph, Biconnected Component"
1209,Remove All Adjacent Duplicates in String II,/problems/remove-all-adjacent-duplicates-in-string-ii,N,56.0%,Medium,22.49%,"String, Stack"
1249,Minimum Remove to Make Valid Parentheses,/problems/minimum-remove-to-make-valid-parentheses,N,65.7%,Medium,89.54%,"String, Stack"
1428,Leftmost Column with at Least a One,/problems/leftmost-column-with-at-least-a-one,Y,53.0%,Medium,40.05%,No Topics Found
1281,Subtract the Product and Sum of Digits of an Integer,/problems/subtract-the-product-and-sum-of-digits-of-an-integer,N,86.7%,Easy,1.80%,Math
1340,Jump Game V,/problems/jump-game-v,N,62.5%,Hard,30.03%,"Array, Dynamic Programming, Sorting"
1424,Diagonal Traverse II,/problems/diagonal-traverse-ii,N,50.4%,Medium,20.96%,"Array, Sorting, Heap (Priority Queue)"
1480,Running Sum of 1d Array,/problems/running-sum-of-1d-array,N,89.3%,Easy,0.70%,"Array, Prefix Sum"
1512,Number of Good Pairs,/problems/number-of-good-pairs,N,88.2%,Easy,1.84%,"Array, Hash Table, Math, Counting"
1539,Kth Missing Positive Number,/problems/kth-missing-positive-number,N,55.9%,Easy,16.37%,No Topics Found
1570,Dot Product of Two Sparse Vectors,/problems/dot-product-of-two-sparse-vectors,Y,90.3%,Medium,88.33%,No Topics Found
1644,Lowest Common Ancestor of a Binary Tree II,/problems/lowest-common-ancestor-of-a-binary-tree-ii,Y,59.3%,Medium,17.33%,No Topics Found
