ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %,Topics
101,Symmetric Tree,/problems/symmetric-tree,N,53.0%,Easy,0.79%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
104,Maximum Depth of Binary Tree,/problems/maximum-depth-of-binary-tree,N,73.2%,Easy,1.94%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
105,Construct Binary Tree from Preorder and Inorder Traversal,/problems/construct-binary-tree-from-preorder-and-inorder-traversal,N,60.8%,Medium,1.56%,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
112,Path Sum,/problems/path-sum,N,47.7%,Easy,4.39%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
114,Flatten Binary Tree to Linked List,/problems/flatten-binary-tree-to-linked-list,N,61.2%,Medium,2.73%,"Linked List, Stack, Tree, Depth-First Search, Binary Tree"
115,Distinct Subsequences,/problems/distinct-subsequences,N,43.8%,Hard,4.24%,"String, Dynamic Programming"
118,Pascal's Triangle,/problems/pascals-triangle,N,69.3%,Easy,1.63%,"Array, Dynamic Programming"
121,Best Time to Buy and Sell Stock,/problems/best-time-to-buy-and-sell-stock,N,54.4%,Easy,3.76%,"Array, Dynamic Programming"
122,Best Time to Buy and Sell Stock II,/problems/best-time-to-buy-and-sell-stock-ii,N,63.4%,Medium,1.11%,"Array, Dynamic Programming, Greedy"
123,Best Time to Buy and Sell Stock III,/problems/best-time-to-buy-and-sell-stock-iii,N,44.9%,Hard,3.10%,"Array, Dynamic Programming"
125,Valid Palindrome,/problems/valid-palindrome,N,43.7%,Easy,1.67%,"Two Pointers, String"
127,Word Ladder,/problems/word-ladder,N,36.7%,Hard,2.11%,"Hash Table, String, Breadth-First Search"
128,Longest Consecutive Sequence,/problems/longest-consecutive-sequence,N,48.9%,Medium,25.05%,"Array, Hash Table, Union Find"
130,Surrounded Regions,/problems/surrounded-regions,N,36.1%,Medium,4.72%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
131,Palindrome Partitioning,/problems/palindrome-partitioning,N,62.5%,Medium,2.30%,"String, Dynamic Programming, Backtracking"
134,Gas Station,/problems/gas-station,N,45.1%,Medium,2.44%,"Array, Greedy"
135,Candy,/problems/candy,N,40.8%,Hard,27.57%,"Array, Greedy"
136,Single Number,/problems/single-number,N,70.1%,Easy,1.08%,"Array, Bit Manipulation"
137,Single Number II,/problems/single-number-ii,N,57.9%,Medium,3.36%,"Array, Bit Manipulation"
139,Word Break,/problems/word-break,N,45.5%,Medium,4.28%,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
143,Reorder List,/problems/reorder-list,N,51.2%,Medium,3.48%,"Linked List, Two Pointers, Stack, Recursion"
146,LRU Cache,/problems/lru-cache,N,40.5%,Medium,24.59%,"Hash Table, Linked List, Design, Doubly-Linked List"
149,Max Points on a Line,/problems/max-points-on-a-line,N,21.8%,Hard,4.83%,"Array, Hash Table, Math, Geometry"
150,Evaluate Reverse Polish Notation,/problems/evaluate-reverse-polish-notation,N,44.1%,Medium,27.54%,"Array, Math, Stack"
151,Reverse Words in a String,/problems/reverse-words-in-a-string,N,31.8%,Medium,1.21%,"Two Pointers, String"
152,Maximum Product Subarray,/problems/maximum-product-subarray,N,34.9%,Medium,2.01%,"Array, Dynamic Programming"
154,Find Minimum in Rotated Sorted Array II,/problems/find-minimum-in-rotated-sorted-array-ii,N,43.4%,Hard,8.34%,"Array, Binary Search"
162,Find Peak Element,/problems/find-peak-element,N,46.2%,Medium,8.86%,"Array, Binary Search"
169,Majority Element,/problems/majority-element,N,63.9%,Easy,3.51%,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
173,Binary Search Tree Iterator,/problems/binary-search-tree-iterator,N,69.2%,Medium,10.31%,"Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator"
175,Combine Two Tables,/problems/combine-two-tables,N,73.1%,Easy,1.06%,Database
176,Second Highest Salary,/problems/second-highest-salary,N,36.6%,Medium,1.36%,Database
181,Employees Earning More Than Their Managers,/problems/employees-earning-more-than-their-managers,N,68.6%,Easy,1.91%,Database
188,Best Time to Buy and Sell Stock IV,/problems/best-time-to-buy-and-sell-stock-iv,N,38.0%,Hard,14.02%,"Array, Dynamic Programming"
190,Reverse Bits,/problems/reverse-bits,N,52.4%,Easy,1.85%,"Divide and Conquer, Bit Manipulation"
193,Valid Phone Numbers,/problems/valid-phone-numbers,N,26.0%,Easy,11.19%,Shell
198,House Robber,/problems/house-robber,N,48.8%,Medium,5.46%,"Array, Dynamic Programming"
200,Number of Islands,/problems/number-of-islands,N,56.4%,Medium,36.45%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
202,Happy Number,/problems/happy-number,N,54.4%,Easy,4.78%,"Hash Table, Math, Two Pointers"
203,Remove Linked List Elements,/problems/remove-linked-list-elements,N,44.9%,Easy,2.27%,"Linked List, Recursion"
205,Isomorphic Strings,/problems/isomorphic-strings,N,42.6%,Easy,4.37%,"Hash Table, String"
206,Reverse Linked List,/problems/reverse-linked-list,N,72.5%,Easy,0.29%,"Linked List, Recursion"
207,Course Schedule,/problems/course-schedule,N,45.4%,Medium,11.07%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
208,Implement Trie (Prefix Tree),/problems/implement-trie-prefix-tree,N,61.0%,Medium,6.29%,"Hash Table, String, Design, Trie"
210,Course Schedule II,/problems/course-schedule-ii,N,48.0%,Medium,28.69%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
211,Design Add and Search Words Data Structure,/problems/design-add-and-search-words-data-structure,N,43.0%,Medium,13.91%,"String, Depth-First Search, Design, Trie"
212,Word Search II,/problems/word-search-ii,N,36.9%,Hard,8.24%,"Array, String, Backtracking, Trie, Matrix"
213,House Robber II,/problems/house-robber-ii,N,40.7%,Medium,8.38%,"Array, Dynamic Programming"
215,Kth Largest Element in an Array,/problems/kth-largest-element-in-an-array,N,65.8%,Medium,1.00%,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
217,Contains Duplicate,/problems/contains-duplicate,N,61.3%,Easy,3.16%,"Array, Hash Table, Sorting"
219,Contains Duplicate II,/problems/contains-duplicate-ii,N,42.3%,Easy,1.61%,"Array, Hash Table, Sliding Window"
224,Basic Calculator,/problems/basic-calculator,N,41.2%,Hard,18.01%,"Math, String, Stack, Recursion"
226,Invert Binary Tree,/problems/invert-binary-tree,N,73.3%,Easy,0.63%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
229,Majority Element II,/problems/majority-element-ii,N,44.2%,Medium,2.46%,No Topics Found
231,Power of Two,/problems/power-of-two,N,45.7%,Easy,1.15%,"Math, Bit Manipulation, Recursion"
234,Palindrome Linked List,/problems/palindrome-linked-list,N,49.6%,Easy,1.39%,No Topics Found
236,Lowest Common Ancestor of a Binary Tree,/problems/lowest-common-ancestor-of-a-binary-tree,N,58.1%,Medium,1.34%,"Tree, Depth-First Search, Binary Tree"
237,Delete Node in a Linked List,/problems/delete-node-in-a-linked-list,N,75.3%,Medium,1.51%,Linked List
238,Product of Array Except Self,/problems/product-of-array-except-self,N,64.7%,Medium,0.62%,"Array, Prefix Sum"
239,Sliding Window Maximum,/problems/sliding-window-maximum,N,46.6%,Hard,22.47%,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
242,Valid Anagram,/problems/valid-anagram,N,62.8%,Easy,0.87%,"Hash Table, String, Sorting"
252,Meeting Rooms,/problems/meeting-rooms,Y,57.1%,Easy,32.71%,No Topics Found
253,Meeting Rooms II,/problems/meeting-rooms-ii,Y,50.5%,Medium,50.75%,No Topics Found
261,Graph Valid Tree,/problems/graph-valid-tree,Y,46.9%,Medium,8.38%,No Topics Found
268,Missing Number,/problems/missing-number,N,61.7%,Easy,1.55%,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting"
273,Integer to English Words,/problems/integer-to-english-words,N,29.9%,Hard,6.53%,"Math, String, Recursion"
278,First Bad Version,/problems/first-bad-version,N,43.0%,Easy,13.74%,"Binary Search, Interactive"
282,Expression Add Operators,/problems/expression-add-operators,N,39.2%,Hard,44.57%,No Topics Found
283,Move Zeroes,/problems/move-zeroes,N,61.4%,Easy,2.04%,"Array, Two Pointers"
287,Find the Duplicate Number,/problems/find-the-duplicate-number,N,59.1%,Medium,0.87%,"Array, Two Pointers, Binary Search, Bit Manipulation"
295,Find Median from Data Stream,/problems/find-median-from-data-stream,N,51.5%,Hard,15.53%,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
297,Serialize and Deserialize Binary Tree,/problems/serialize-and-deserialize-binary-tree,N,55.0%,Hard,12.01%,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
299,Bulls and Cows,/problems/bulls-and-cows,N,48.7%,Medium,24.99%,"Hash Table, String, Counting"
300,Longest Increasing Subsequence,/problems/longest-increasing-subsequence,N,51.6%,Medium,13.92%,"Array, Binary Search, Dynamic Programming"
301,Remove Invalid Parentheses,/problems/remove-invalid-parentheses,N,47.1%,Hard,18.29%,"String, Backtracking, Breadth-First Search"
302,Smallest Rectangle Enclosing Black Pixels,/problems/smallest-rectangle-enclosing-black-pixels,Y,58.2%,Hard,33.87%,No Topics Found
304,Range Sum Query 2D - Immutable,/problems/range-sum-query-2d-immutable,N,52.2%,Medium,5.22%,"Array, Design, Matrix, Prefix Sum"
306,Additive Number,/problems/additive-number,N,30.9%,Medium,15.42%,"String, Backtracking"
310,Minimum Height Trees,/problems/minimum-height-trees,N,38.5%,Medium,4.40%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
315,Count of Smaller Numbers After Self,/problems/count-of-smaller-numbers-after-self,N,42.8%,Hard,20.05%,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
316,Remove Duplicate Letters,/problems/remove-duplicate-letters,N,44.6%,Medium,9.74%,"String, Stack, Greedy, Monotonic Stack"
317,Shortest Distance from All Buildings,/problems/shortest-distance-from-all-buildings,Y,42.9%,Hard,39.79%,No Topics Found
322,Coin Change,/problems/coin-change,N,41.6%,Medium,2.82%,"Array, Dynamic Programming, Breadth-First Search"
323,Number of Connected Components in an Undirected Graph,/problems/number-of-connected-components-in-an-undirected-graph,Y,62.1%,Medium,8.38%,No Topics Found
326,Power of Three,/problems/power-of-three,N,45.2%,Easy,1.57%,
328,Odd Even Linked List,/problems/odd-even-linked-list,N,60.3%,Medium,4.64%,Linked List
329,Longest Increasing Path in a Matrix,/problems/longest-increasing-path-in-a-matrix,N,52.2%,Hard,51.69%,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix"
332,Reconstruct Itinerary,/problems/reconstruct-itinerary,N,41.0%,Hard,18.14%,"Depth-First Search, Graph, Eulerian Circuit"
334,Increasing Triplet Subsequence,/problems/increasing-triplet-subsequence,N,42.7%,Medium,17.01%,"Array, Greedy"
336,Palindrome Pairs,/problems/palindrome-pairs,N,35.2%,Hard,7.14%,"Array, Hash Table, String, Trie"
337,House Robber III,/problems/house-robber-iii,N,53.9%,Medium,5.50%,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
340,Longest Substring with At Most K Distinct Characters,/problems/longest-substring-with-at-most-k-distinct-characters,Y,47.8%,Medium,8.45%,No Topics Found
341,Flatten Nested List Iterator,/problems/flatten-nested-list-iterator,N,61.6%,Medium,19.60%,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
343,Integer Break,/problems/integer-break,N,55.4%,Medium,6.38%,No Topics Found
344,Reverse String,/problems/reverse-string,N,76.2%,Easy,0.55%,"Two Pointers, String"
346,Moving Average from Data Stream,/problems/moving-average-from-data-stream,Y,77.1%,Easy,8.12%,No Topics Found
347,Top K Frequent Elements,/problems/top-k-frequent-elements,N,64.8%,Medium,4.53%,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
349,Intersection of Two Arrays,/problems/intersection-of-two-arrays,N,70.3%,Easy,3.35%,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
353,Design Snake Game,/problems/design-snake-game,Y,39.1%,Medium,23.12%,No Topics Found
354,Russian Doll Envelopes,/problems/russian-doll-envelopes,N,38.3%,Hard,24.06%,"Array, Binary Search, Dynamic Programming, Sorting"
359,Logger Rate Limiter,/problems/logger-rate-limiter,Y,75.5%,Easy,89.11%,No Topics Found
362,Design Hit Counter,/problems/design-hit-counter,Y,68.4%,Medium,14.47%,No Topics Found
365,Water and Jug Problem,/problems/water-and-jug-problem,N,36.7%,Medium,11.50%,"Math, Depth-First Search, Breadth-First Search"
366,Find Leaves of Binary Tree,/problems/find-leaves-of-binary-tree,Y,80.1%,Medium,94.54%,No Topics Found
373,Find K Pairs with Smallest Sums,/problems/find-k-pairs-with-smallest-sums,N,38.3%,Medium,13.41%,"Array, Heap (Priority Queue)"
377,Combination Sum IV,/problems/combination-sum-iv,N,52.1%,Medium,4.49%,"Array, Dynamic Programming"
379,Design Phone Directory,/problems/design-phone-directory,Y,51.0%,Medium,23.84%,No Topics Found
380,Insert Delete GetRandom O(1),/problems/insert-delete-getrandom-o1,N,52.0%,Medium,12.03%,"Array, Hash Table, Math, Design, Randomized"
383,Ransom Note,/problems/ransom-note,N,57.6%,Easy,0.89%,"Hash Table, String, Counting"
384,Shuffle an Array,/problems/shuffle-an-array,N,57.7%,Medium,11.14%,No Topics Found
388,Longest Absolute File Path,/problems/longest-absolute-file-path,N,46.5%,Medium,25.17%,"String, Stack, Depth-First Search"
392,Is Subsequence,/problems/is-subsequence,N,49.0%,Easy,2.38%,"Two Pointers, String, Dynamic Programming"
393,UTF-8 Validation,/problems/utf-8-validation,N,45.2%,Medium,36.15%,"Array, Bit Manipulation"
394,Decode String,/problems/decode-string,N,57.6%,Medium,47.28%,"String, Stack, Recursion"
395,Longest Substring with At Least K Repeating Characters,/problems/longest-substring-with-at-least-k-repeating-characters,N,44.8%,Medium,5.29%,"Hash Table, String, Divide and Conquer, Sliding Window"
399,Evaluate Division,/problems/evaluate-division,N,59.6%,Medium,5.76%,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path"
400,Nth Digit,/problems/nth-digit,N,34.1%,Medium,16.71%,
403,Frog Jump,/problems/frog-jump,N,43.1%,Hard,10.34%,"Array, Dynamic Programming"
410,Split Array Largest Sum,/problems/split-array-largest-sum,N,53.3%,Hard,16.97%,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum"
412,Fizz Buzz,/problems/fizz-buzz,N,68.9%,Easy,7.60%,"Math, String, Simulation"
413,Arithmetic Slices,/problems/arithmetic-slices,N,65.1%,Medium,7.53%,"Array, Dynamic Programming, Sliding Window"
417,Pacific Atlantic Water Flow,/problems/pacific-atlantic-water-flow,N,54.0%,Medium,14.76%,"Array, Depth-First Search, Breadth-First Search, Matrix"
418,Sentence Screen Fitting,/problems/sentence-screen-fitting,Y,35.6%,Medium,58.14%,No Topics Found
419,Battleships in a Board,/problems/battleships-in-a-board,N,74.7%,Medium,51.24%,"Array, Depth-First Search, Matrix"
420,Strong Password Checker,/problems/strong-password-checker,N,14.3%,Hard,17.74%,"String, Greedy, Heap (Priority Queue)"
424,Longest Repeating Character Replacement,/problems/longest-repeating-character-replacement,N,51.5%,Medium,4.49%,"Hash Table, String, Sliding Window"
438,Find All Anagrams in a String,/problems/find-all-anagrams-in-a-string,N,49.0%,Medium,1.65%,"Hash Table, String, Sliding Window"
442,Find All Duplicates in an Array,/problems/find-all-duplicates-in-an-array,N,73.4%,Medium,2.33%,"Array, Hash Table"
443,String Compression,/problems/string-compression,N,48.9%,Medium,4.16%,"Two Pointers, String"
448,Find All Numbers Disappeared in an Array,/problems/find-all-numbers-disappeared-in-an-array,N,59.7%,Easy,1.70%,"Array, Hash Table"
458,Poor Pigs,/problems/poor-pigs,N,64.4%,Hard,39.97%,"Math, Dynamic Programming, Combinatorics"
473,Matchsticks to Square,/problems/matchsticks-to-square,N,40.4%,Medium,10.89%,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
474,Ones and Zeroes,/problems/ones-and-zeroes,N,46.7%,Medium,7.67%,"Array, String, Dynamic Programming"
476,Number Complement,/problems/number-complement,N,67.2%,Easy,7.20%,Bit Manipulation
485,Max Consecutive Ones,/problems/max-consecutive-ones,N,56.1%,Easy,9.90%,Array
487,Max Consecutive Ones II,/problems/max-consecutive-ones-ii,Y,49.6%,Medium,10.48%,No Topics Found
493,Reverse Pairs,/problems/reverse-pairs,N,30.9%,Hard,8.16%,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
503,Next Greater Element II,/problems/next-greater-element-ii,N,63.1%,Medium,2.65%,"Array, Stack, Monotonic Stack"
507,Perfect Number,/problems/perfect-number,N,37.8%,Easy,4.67%,Math
518,Coin Change II,/problems/coin-change-ii,N,59.9%,Medium,2.49%,"Array, Dynamic Programming"
523,Continuous Subarray Sum,/problems/continuous-subarray-sum,N,28.5%,Medium,3.13%,"Array, Hash Table, Math, Prefix Sum"
524,Longest Word in Dictionary through Deleting,/problems/longest-word-in-dictionary-through-deleting,N,51.2%,Medium,18.67%,"Array, Two Pointers, String, Sorting"
539,Minimum Time Difference,/problems/minimum-time-difference,N,56.3%,Medium,52.92%,"Array, Math, String, Sorting"
540,Single Element in a Sorted Array,/problems/single-element-in-a-sorted-array,N,58.5%,Medium,6.43%,"Array, Binary Search"
543,Diameter of Binary Tree,/problems/diameter-of-binary-tree,N,56.1%,Easy,0.95%,"Tree, Depth-First Search, Binary Tree"
1730,Shortest Path to Get Food,/problems/shortest-path-to-get-food,Y,54.1%,Medium,13.17%,No Topics Found
551,Student Attendance Record I,/problems/student-attendance-record-i,N,48.1%,Easy,17.53%,String
552,Student Attendance Record II,/problems/student-attendance-record-ii,N,41.2%,Hard,61.03%,Dynamic Programming
556,Next Greater Element III,/problems/next-greater-element-iii,N,34.1%,Medium,14.13%,"Math, Two Pointers, String"
557,Reverse Words in a String III,/problems/reverse-words-in-a-string-iii,N,81.6%,Easy,1.69%,"Two Pointers, String"
560,Subarray Sum Equals K,/problems/subarray-sum-equals-k,N,44.0%,Medium,11.47%,"Array, Hash Table, Prefix Sum"
562,Longest Line of Consecutive One in Matrix,/problems/longest-line-of-consecutive-one-in-matrix,Y,50.0%,Medium,54.85%,No Topics Found
586,Customer Placing the Largest Number of Orders,/problems/customer-placing-the-largest-number-of-orders,N,72.1%,Easy,2.52%,Database
593,Valid Square,/problems/valid-square,N,44.0%,Medium,36.05%,"Math, Geometry"
595,Big Countries,/problems/big-countries,N,73.3%,Easy,1.58%,Database
621,Task Scheduler,/problems/task-scheduler,N,55.8%,Medium,13.98%,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting"
629,K Inverse Pairs Array,/problems/k-inverse-pairs-array,N,42.9%,Hard,23.84%,
630,Course Schedule III,/problems/course-schedule-iii,N,40.2%,Hard,17.83%,"Array, Greedy, Sorting, Heap (Priority Queue)"
636,Exclusive Time of Functions,/problems/exclusive-time-of-functions,N,61.1%,Medium,36.65%,"Array, Stack"
642,Design Search Autocomplete System,/problems/design-search-autocomplete-system,Y,48.7%,Hard,36.15%,No Topics Found
647,Palindromic Substrings,/problems/palindromic-substrings,N,66.4%,Medium,5.39%,"Two Pointers, String, Dynamic Programming"
652,Find Duplicate Subtrees,/problems/find-duplicate-subtrees,N,56.5%,Medium,37.46%,"Hash Table, Tree, Depth-First Search, Binary Tree"
653,Two Sum IV - Input is a BST,/problems/two-sum-iv-input-is-a-bst,N,61.0%,Easy,3.02%,"Hash Table, Two Pointers, Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree"
