ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %,Topics
1347,Minimum Number of Steps to Make Two Strings Anagram,/problems/minimum-number-of-steps-to-make-two-strings-anagram,N,77.4%,Medium,75.76%,"Hash Table, String, Counting"
1472,Design Browser History,/problems/design-browser-history,N,76.1%,Medium,5.32%,"Array, Linked List, Stack, Design, Doubly-Linked List, Data Stream"
1779,Find Nearest Point That Has the Same X or Y Coordinate,/problems/find-nearest-point-that-has-the-same-x-or-y-coordinate,N,67.2%,Easy,29.64%,Array
1790,Check if One String Swap Can Make Strings Equal,/problems/check-if-one-string-swap-can-make-strings-equal,N,45.6%,Easy,10.23%,"Hash Table, String, Counting"
2065,Maximum Path Quality of a Graph,/problems/maximum-path-quality-of-a-graph,N,57.7%,Hard,43.35%,"Array, Backtracking, Graph"
2444,Count Subarrays With Fixed Bounds,/problems/count-subarrays-with-fixed-bounds,N,43.0%,Hard,24.86%,"Array, Queue, Sliding Window, Monotonic Queue"
759,Employee Free Time,/problems/employee-free-time,N,66.3%,Hard,1.43%,No Topics Found
695,Max Area of Island,/problems/max-area-of-island,N,62.7%,Medium,1.09%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
1229,Meeting Scheduler,/problems/meeting-scheduler,N,52.7%,Medium,0.75%,No Topics Found
355,Design Twitter,/problems/design-twitter,N,30.3%,Medium,0.67%,"Hash Table, Linked List, Design, Heap (Priority Queue)"
121,Best Time to Buy and Sell Stock,/problems/best-time-to-buy-and-sell-stock,N,50.5%,Easy,0.33%,"Array, Dynamic Programming"
210,Course Schedule II,/problems/course-schedule-ii,N,40.7%,Medium,0.13%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
1174,Immediate Food Delivery II,/problems/immediate-food-delivery-ii,N,58.5%,Medium,0.13%,Database
56,Merge Intervals,/problems/merge-intervals,N,39.3%,Medium,0.07%,"Array, Sorting"
1173,Immediate Food Delivery I,/problems/immediate-food-delivery-i,N,80.4%,Easy,0.07%,No Topics Found
37,Sudoku Solver,/problems/sudoku-solver,N,43.6%,Hard,0.04%,"Array, Hash Table, Backtracking, Matrix"
528,Random Pick with Weight,/problems/random-pick-with-weight,N,43.9%,Medium,0.03%,"Array, Math, Binary Search, Prefix Sum, Randomized"
15,3Sum,/problems/3sum,N,26.8%,Medium,0.03%,"Array, Two Pointers, Sorting"
348,Design Tic-Tac-Toe,/problems/design-tic-tac-toe,N,54.3%,Medium,0.02%,No Topics Found
269,Alien Dictionary,/problems/alien-dictionary,N,33.3%,Hard,0.01%,No Topics Found
986,Interval List Intersections,/problems/interval-list-intersections,N,67.3%,Medium,0.01%,"Array, Two Pointers"
36,Valid Sudoku,/problems/valid-sudoku,N,48.7%,Medium,0.01%,"Array, Hash Table, Matrix"
20,Valid Parentheses,/problems/valid-parentheses,N,39.0%,Easy,0.00%,"String, Stack"
772,Basic Calculator III,/problems/basic-calculator-iii,N,41.3%,Hard,0.00%,No Topics Found
