ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %,Topics
451,Sort Characters By Frequency,/problems/sort-characters-by-frequency,N,63.0%,Medium,0.19%,"Hash Table, String, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
200,Number of Islands,/problems/number-of-islands,N,46.8%,Medium,0.19%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
713,Subarray Product Less Than K,/problems/subarray-product-less-than-k,N,39.1%,Medium,0.15%,"Array, Binary Search, Sliding Window, Prefix Sum"
973,K Closest Points to Origin,/problems/k-closest-points-to-origin,N,63.8%,Medium,0.14%,"Array, Math, Divide and Conquer, Geometry, Sorting, Heap (Priority Queue), Quickselect"
146,LRU Cache,/problems/lru-cache,N,33.2%,Medium,0.13%,"Hash Table, Linked List, Design, Doubly-Linked List"
88,Merge Sorted Array,/problems/merge-sorted-array,N,39.4%,Easy,0.12%,"Array, Two Pointers, Sorting"
240,Search a 2D Matrix II,/problems/search-a-2d-matrix-ii,N,43.2%,Medium,0.11%,"Array, Binary Search, Divide and Conquer, Matrix"
297,Serialize and Deserialize Binary Tree,/problems/serialize-and-deserialize-binary-tree,N,47.5%,Hard,0.11%,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
121,Best Time to Buy and Sell Stock,/problems/best-time-to-buy-and-sell-stock,N,50.5%,Easy,0.10%,"Array, Dynamic Programming"
138,Copy List with Random Pointer,/problems/copy-list-with-random-pointer,N,36.4%,Medium,0.09%,"Hash Table, Linked List"
884,Uncommon Words from Two Sentences,/problems/uncommon-words-from-two-sentences,N,63.3%,Easy,0.08%,"Hash Table, String, Counting"
198,House Robber,/problems/house-robber,N,42.0%,Easy,0.06%,"Array, Dynamic Programming"
43,Multiply Strings,/problems/multiply-strings,N,33.9%,Medium,0.06%,"Math, String, Simulation"
724,Find Pivot Index,/problems/find-pivot-index,N,44.0%,Easy,0.05%,"Array, Prefix Sum"
253,Meeting Rooms II,/problems/meeting-rooms-ii,N,45.7%,Medium,0.05%,No Topics Found
15,3Sum,/problems/3sum,N,26.8%,Medium,0.04%,"Array, Two Pointers, Sorting"
404,Sum of Left Leaves,/problems/sum-of-left-leaves,N,50.9%,Easy,0.03%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
134,Gas Station,/problems/gas-station,N,38.5%,Medium,0.03%,"Array, Greedy"
692,Top K Frequent Words,/problems/top-k-frequent-words,N,51.8%,Medium,0.03%,"Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
127,Word Ladder,/problems/word-ladder,N,29.6%,Medium,0.02%,"Hash Table, String, Breadth-First Search"
739,Daily Temperatures,/problems/daily-temperatures,N,63.3%,Medium,0.02%,"Array, Stack, Monotonic Stack"
96,Unique Binary Search Trees,/problems/unique-binary-search-trees,N,52.9%,Medium,0.02%,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
160,Intersection of Two Linked Lists,/problems/intersection-of-two-linked-lists,N,40.6%,Easy,0.02%,No Topics Found
314,Binary Tree Vertical Order Traversal,/problems/binary-tree-vertical-order-traversal,N,45.3%,Medium,0.02%,No Topics Found
91,Decode Ways,/problems/decode-ways,N,24.7%,Medium,0.01%,"String, Dynamic Programming"
242,Valid Anagram,/problems/valid-anagram,N,56.9%,Easy,0.01%,"Hash Table, String, Sorting"
215,Kth Largest Element in an Array,/problems/kth-largest-element-in-an-array,N,55.4%,Medium,0.01%,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
167,Two Sum II - Input array is sorted,/problems/two-sum-ii-input-array-is-sorted,N,54.1%,Easy,0.01%,"Array, Two Pointers, Binary Search"
102,Binary Tree Level Order Traversal,/problems/binary-tree-level-order-traversal,N,54.6%,Medium,0.00%,"Tree, Breadth-First Search, Binary Tree"
611,Valid Triangle Number,/problems/valid-triangle-number,N,48.4%,Medium,0.00%,"Array, Two Pointers, Binary Search, Greedy, Sorting"
1101,The Earliest Moment When Everyone Become Friends,/problems/the-earliest-moment-when-everyone-become-friends,N,66.3%,Medium,0.00%,No Topics Found
1151,Minimum Swaps to Group All 1's Together,/problems/minimum-swaps-to-group-all-1s-together,N,59.3%,Medium,0.00%,No Topics Found
1328,Break a Palindrome,/problems/break-a-palindrome,N,43.3%,Medium,0.00%,"String, Greedy"
1451,Rearrange Words in a Sentence,/problems/rearrange-words-in-a-sentence,N,54.8%,Medium,0.00%,"String, Sorting"
1492,The kth Factor of n,/problems/the-kth-factor-of-n,N,67.9%,Medium,0.00%,"Math, Number Theory"
