ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %,Topics
45,Jump Game II,/problems/jump-game-ii,N,38.6%,Medium,1.20%,"Array, Dynamic Programming, Greedy"
46,Permutations,/problems/permutations,N,74.9%,Medium,0.89%,"Array, Backtracking"
48,Rotate Image,/problems/rotate-image,N,70.1%,Medium,3.26%,"Array, Math, Matrix"
49,Group Anagrams,/problems/group-anagrams,N,66.5%,Medium,2.61%,"Array, Hash Table, String, Sorting"
50,"Pow(x, n)",/problems/powx-n,N,32.8%,Medium,0.84%,"Math, Recursion"
51,N-Queens,/problems/n-queens,N,63.1%,Hard,2.75%,"Array, Backtracking"
53,Maximum Subarray,/problems/maximum-subarray,N,50.1%,Medium,0.86%,"Array, Divide and Conquer, Dynamic Programming"
54,Spiral Matrix,/problems/spiral-matrix,N,43.8%,Medium,0.98%,"Array, Matrix, Simulation"
56,Merge Intervals,/problems/merge-intervals,N,46.0%,Medium,17.57%,"Array, Sorting"
64,Minimum Path Sum,/problems/minimum-path-sum,N,60.7%,Medium,4.37%,"Array, Dynamic Programming, Matrix"
68,Text Justification,/problems/text-justification,N,36.8%,Hard,46.85%,"Array, String, Simulation"
70,Climbing Stairs,/problems/climbing-stairs,N,51.8%,Easy,0.37%,"Math, Dynamic Programming, Memoization"
79,Word Search,/problems/word-search,N,39.8%,Medium,21.96%,"Array, String, Backtracking, Matrix"
91,Decode Ways,/problems/decode-ways,N,32.3%,Medium,1.61%,"String, Dynamic Programming"
98,Validate Binary Search Tree,/problems/validate-binary-search-tree,N,31.8%,Medium,1.23%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
121,Best Time to Buy and Sell Stock,/problems/best-time-to-buy-and-sell-stock,N,54.4%,Easy,0.62%,"Array, Dynamic Programming"
122,Best Time to Buy and Sell Stock II,/problems/best-time-to-buy-and-sell-stock-ii,N,63.4%,Medium,2.63%,"Array, Dynamic Programming, Greedy"
127,Word Ladder,/problems/word-ladder,N,36.7%,Hard,2.29%,"Hash Table, String, Breadth-First Search"
135,Candy,/problems/candy,N,40.8%,Hard,18.01%,"Array, Greedy"
146,LRU Cache,/problems/lru-cache,N,40.5%,Medium,2.55%,"Hash Table, Linked List, Design, Doubly-Linked List"
149,Max Points on a Line,/problems/max-points-on-a-line,N,21.8%,Hard,5.23%,"Array, Hash Table, Math, Geometry"
153,Find Minimum in Rotated Sorted Array,/problems/find-minimum-in-rotated-sorted-array,N,48.5%,Medium,0.99%,"Array, Binary Search"
162,Find Peak Element,/problems/find-peak-element,N,46.2%,Medium,7.07%,"Array, Binary Search"
167,Two Sum II - Input Array Is Sorted,/problems/two-sum-ii-input-array-is-sorted,N,60.0%,Medium,3.08%,"Array, Two Pointers, Binary Search"
180,Consecutive Numbers,/problems/consecutive-numbers,N,46.8%,Medium,4.42%,Database
181,Employees Earning More Than Their Managers,/problems/employees-earning-more-than-their-managers,N,68.6%,Easy,2.07%,Database
188,Best Time to Buy and Sell Stock IV,/problems/best-time-to-buy-and-sell-stock-iv,N,38.0%,Hard,4.84%,"Array, Dynamic Programming"
196,Delete Duplicate Emails,/problems/delete-duplicate-emails,N,59.0%,Easy,1.54%,Database
200,Number of Islands,/problems/number-of-islands,N,56.4%,Medium,15.70%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
205,Isomorphic Strings,/problems/isomorphic-strings,N,42.6%,Easy,1.28%,"Hash Table, String"
206,Reverse Linked List,/problems/reverse-linked-list,N,72.5%,Easy,0.32%,"Linked List, Recursion"
207,Course Schedule,/problems/course-schedule,N,45.4%,Medium,3.64%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
210,Course Schedule II,/problems/course-schedule-ii,N,48.0%,Medium,1.52%,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
212,Word Search II,/problems/word-search-ii,N,36.9%,Hard,38.07%,"Array, String, Backtracking, Trie, Matrix"
214,Shortest Palindrome,/problems/shortest-palindrome,N,32.2%,Hard,8.23%,"String, Rolling Hash, String Matching, Hash Function"
217,Contains Duplicate,/problems/contains-duplicate,N,61.3%,Easy,0.67%,"Array, Hash Table, Sorting"
226,Invert Binary Tree,/problems/invert-binary-tree,N,73.3%,Easy,0.69%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
227,Basic Calculator II,/problems/basic-calculator-ii,N,42.2%,Medium,3.87%,"Math, String, Stack"
230,Kth Smallest Element in a BST,/problems/kth-smallest-element-in-a-bst,N,69.4%,Medium,31.59%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
235,Lowest Common Ancestor of a Binary Search Tree,/problems/lowest-common-ancestor-of-a-binary-search-tree,N,60.3%,Medium,1.03%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
238,Product of Array Except Self,/problems/product-of-array-except-self,N,64.7%,Medium,1.49%,"Array, Prefix Sum"
239,Sliding Window Maximum,/problems/sliding-window-maximum,N,46.6%,Hard,3.03%,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
246,Strobogrammatic Number,/problems/strobogrammatic-number,Y,47.6%,Easy,14.74%,No Topics Found
253,Meeting Rooms II,/problems/meeting-rooms-ii,Y,50.5%,Medium,11.20%,No Topics Found
269,Alien Dictionary,/problems/alien-dictionary,Y,35.3%,Hard,6.91%,No Topics Found
278,First Bad Version,/problems/first-bad-version,N,43.0%,Easy,0.58%,"Binary Search, Interactive"
279,Perfect Squares,/problems/perfect-squares,N,52.1%,Medium,2.77%,"Math, Dynamic Programming, Breadth-First Search"
295,Find Median from Data Stream,/problems/find-median-from-data-stream,N,51.5%,Hard,1.95%,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
297,Serialize and Deserialize Binary Tree,/problems/serialize-and-deserialize-binary-tree,N,55.0%,Hard,13.01%,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
301,Remove Invalid Parentheses,/problems/remove-invalid-parentheses,N,47.1%,Hard,10.93%,"String, Backtracking, Breadth-First Search"
305,Number of Islands II,/problems/number-of-islands-ii,Y,39.4%,Hard,19.32%,No Topics Found
312,Burst Balloons,/problems/burst-balloons,N,56.8%,Hard,40.85%,No Topics Found
322,Coin Change,/problems/coin-change,N,41.6%,Medium,0.80%,"Array, Dynamic Programming, Breadth-First Search"
332,Reconstruct Itinerary,/problems/reconstruct-itinerary,N,41.0%,Hard,6.70%,"Depth-First Search, Graph, Eulerian Circuit"
341,Flatten Nested List Iterator,/problems/flatten-nested-list-iterator,N,61.6%,Medium,7.42%,"Stack, Tree, Depth-First Search, Design, Queue, Iterator"
345,Reverse Vowels of a String,/problems/reverse-vowels-of-a-string,N,49.7%,Easy,2.61%,"Two Pointers, String"
347,Top K Frequent Elements,/problems/top-k-frequent-elements,N,64.8%,Medium,3.26%,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
354,Russian Doll Envelopes,/problems/russian-doll-envelopes,N,38.3%,Hard,13.01%,"Array, Binary Search, Dynamic Programming, Sorting"
361,Bomb Enemy,/problems/bomb-enemy,Y,50.9%,Medium,68.74%,No Topics Found
362,Design Hit Counter,/problems/design-hit-counter,Y,68.4%,Medium,15.68%,No Topics Found
378,Kth Smallest Element in a Sorted Matrix,/problems/kth-smallest-element-in-a-sorted-matrix,N,61.6%,Medium,3.94%,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix"
380,Insert Delete GetRandom O(1),/problems/insert-delete-getrandom-o1,N,52.0%,Medium,24.86%,"Array, Hash Table, Math, Design, Randomized"
384,Shuffle an Array,/problems/shuffle-an-array,N,57.7%,Medium,24.57%,No Topics Found
387,First Unique Character in a String,/problems/first-unique-character-in-a-string,N,59.0%,Easy,2.24%,"Hash Table, String, Queue, Counting"
392,Is Subsequence,/problems/is-subsequence,N,49.0%,Easy,0.67%,"Two Pointers, String, Dynamic Programming"
394,Decode String,/problems/decode-string,N,57.6%,Medium,9.67%,"String, Stack, Recursion"
399,Evaluate Division,/problems/evaluate-division,N,59.6%,Medium,49.77%,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path"
412,Fizz Buzz,/problems/fizz-buzz,N,68.9%,Easy,0.80%,"Math, String, Simulation"
414,Third Maximum Number,/problems/third-maximum-number,N,32.6%,Easy,2.43%,"Array, Sorting"
416,Partition Equal Subset Sum,/problems/partition-equal-subset-sum,N,46.6%,Medium,1.85%,"Array, Dynamic Programming"
424,Longest Repeating Character Replacement,/problems/longest-repeating-character-replacement,N,51.5%,Medium,20.78%,"Hash Table, String, Sliding Window"
465,Optimal Account Balancing,/problems/optimal-account-balancing,Y,49.3%,Hard,62.34%,No Topics Found
474,Ones and Zeroes,/problems/ones-and-zeroes,N,46.7%,Medium,8.31%,"Array, String, Dynamic Programming"
494,Target Sum,/problems/target-sum,N,45.6%,Medium,2.93%,"Array, Dynamic Programming, Backtracking"
529,Minesweeper,/problems/minesweeper,N,65.5%,Medium,38.07%,"Array, Depth-First Search, Breadth-First Search, Matrix"
543,Diameter of Binary Tree,/problems/diameter-of-binary-tree,N,56.1%,Easy,1.03%,"Tree, Depth-First Search, Binary Tree"
564,Find the Closest Palindrome,/problems/find-the-closest-palindrome,N,21.9%,Hard,94.96%,"Math, String"
581,Shortest Unsorted Continuous Subarray,/problems/shortest-unsorted-continuous-subarray,N,36.3%,Medium,8.97%,"Array, Two Pointers, Stack, Greedy, Sorting, Monotonic Stack"
586,Customer Placing the Largest Number of Orders,/problems/customer-placing-the-largest-number-of-orders,N,72.1%,Easy,2.73%,Database
662,Maximum Width of Binary Tree,/problems/maximum-width-of-binary-tree,N,40.6%,Medium,3.96%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
692,Top K Frequent Words,/problems/top-k-frequent-words,N,56.9%,Medium,37.09%,"Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
698,Partition to K Equal Sum Subsets,/problems/partition-to-k-equal-sum-subsets,N,40.8%,Medium,5.62%,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Memoization, Bitmask"
721,Accounts Merge,/problems/accounts-merge,N,56.4%,Medium,9.24%,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Union Find, Sorting"
729,My Calendar I,/problems/my-calendar-i,N,57.2%,Medium,27.38%,"Array, Binary Search, Design, Segment Tree, Ordered Set"
731,My Calendar II,/problems/my-calendar-ii,N,54.8%,Medium,13.82%,"Array, Binary Search, Design, Segment Tree, Prefix Sum, Ordered Set"
752,Open the Lock,/problems/open-the-lock,N,55.5%,Medium,8.08%,"Array, Hash Table, String, Breadth-First Search"
759,Employee Free Time,/problems/employee-free-time,Y,71.7%,Hard,11.96%,No Topics Found
428,Serialize and Deserialize N-ary Tree,/problems/serialize-and-deserialize-n-ary-tree,Y,65.5%,Hard,13.82%,No Topics Found
427,Construct Quad Tree,/problems/construct-quad-tree,N,66.3%,Medium,75.99%,"Array, Divide and Conquer, Tree, Matrix"
767,Reorganize String,/problems/reorganize-string,N,52.8%,Medium,18.39%,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting"
773,Sliding Puzzle,/problems/sliding-puzzle,N,63.9%,Hard,13.40%,"Array, Dynamic Programming, Backtracking, Breadth-First Search, Memoization, Matrix"
704,Binary Search,/problems/binary-search,N,55.1%,Easy,1.52%,"Array, Binary Search"
785,Is Graph Bipartite?,/problems/is-graph-bipartite,N,52.7%,Medium,4.03%,"Depth-First Search, Breadth-First Search, Union Find, Graph"
815,Bus Routes,/problems/bus-routes,N,45.7%,Hard,100.00%,"Array, Hash Table, Breadth-First Search"
852,Peak Index in a Mountain Array,/problems/peak-index-in-a-mountain-array,N,69.4%,Medium,4.59%,"Array, Binary Search"
855,Exam Room,/problems/exam-room,N,43.4%,Medium,62.34%,"Design, Heap (Priority Queue), Ordered Set"
528,Random Pick with Weight,/problems/random-pick-with-weight,N,46.1%,Medium,5.69%,"Array, Math, Binary Search, Prefix Sum, Randomized"
902,Numbers At Most N Given Digit Set,/problems/numbers-at-most-n-given-digit-set,N,41.4%,Hard,40.85%,"Array, Math, String, Binary Search, Dynamic Programming"
930,Binary Subarrays With Sum,/problems/binary-subarrays-with-sum,N,51.0%,Medium,29.62%,"Array, Hash Table, Sliding Window, Prefix Sum"
934,Shortest Bridge,/problems/shortest-bridge,N,54.0%,Medium,8.62%,"Array, Depth-First Search, Breadth-First Search, Matrix"
953,Verifying an Alien Dictionary,/problems/verifying-an-alien-dictionary,N,52.7%,Easy,11.01%,"Array, Hash Table, String"
981,Time Based Key-Value Store,/problems/time-based-key-value-store,N,53.4%,Medium,3.86%,"Hash Table, String, Binary Search, Design"
986,Interval List Intersections,/problems/interval-list-intersections,N,71.4%,Medium,12.07%,"Array, Two Pointers"
994,Rotting Oranges,/problems/rotting-oranges,N,52.5%,Medium,5.26%,"Array, Breadth-First Search, Matrix"
1002,Find Common Characters,/problems/find-common-characters,N,68.3%,Easy,7.54%,"Array, Hash Table, String"
1008,Construct Binary Search Tree from Preorder Traversal,/problems/construct-binary-search-tree-from-preorder-traversal,N,81.0%,Medium,5.84%,"Array, Stack, Tree, Binary Search Tree, Monotonic Stack, Binary Tree"
1152,Analyze User Website Visit Pattern,/problems/analyze-user-website-visit-pattern,Y,43.3%,Medium,9.06%,No Topics Found
1044,Longest Duplicate Substring,/problems/longest-duplicate-substring,N,30.6%,Hard,18.49%,"String, Binary Search, Sliding Window, Rolling Hash, Suffix Array, Hash Function"
1095,Find in Mountain Array,/problems/find-in-mountain-array,N,35.8%,Hard,13.20%,"Array, Binary Search, Interactive"
1328,Break a Palindrome,/problems/break-a-palindrome,N,53.2%,Medium,7.13%,"String, Greedy"
1428,Leftmost Column with at Least a One,/problems/leftmost-column-with-at-least-a-one,Y,53.0%,Medium,88.55%,No Topics Found
1281,Subtract the Product and Sum of Digits of an Integer,/problems/subtract-the-product-and-sum-of-digits-of-an-integer,N,86.7%,Easy,1.92%,Math
1293,Shortest Path in a Grid with Obstacles Elimination,/problems/shortest-path-in-a-grid-with-obstacles-elimination,N,45.6%,Hard,12.92%,"Array, Breadth-First Search, Matrix"
1344,Angle Between Hands of a Clock,/problems/angle-between-hands-of-a-clock,N,63.4%,Medium,13.40%,Math
1351,Count Negative Numbers in a Sorted Matrix,/problems/count-negative-numbers-in-a-sorted-matrix,N,75.2%,Easy,4.03%,"Array, Binary Search, Matrix"
1402,Reducing Dishes,/problems/reducing-dishes,N,72.0%,Hard,15.52%,
1423,Maximum Points You Can Obtain from Cards,/problems/maximum-points-you-can-obtain-from-cards,N,52.3%,Medium,6.12%,"Array, Sliding Window, Prefix Sum"
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,N,48.0%,Medium,71.98%,"Array, Queue, Sliding Window, Heap (Priority Queue), Ordered Set, Monotonic Queue"
1531,String Compression II,/problems/string-compression-ii,N,49.9%,Hard,25.05%,"String, Dynamic Programming"
1515,Best Position for a Service Centre,/problems/best-position-for-a-service-centre,N,38.0%,Hard,54.67%,"Array, Math, Geometry, Randomized"
1743,Restore the Array From Adjacent Pairs,/problems/restore-the-array-from-adjacent-pairs,N,68.7%,Medium,23.62%,"Array, Hash Table, Depth-First Search"
1740,Find Distance in a Binary Tree,/problems/find-distance-in-a-binary-tree,Y,68.8%,Medium,21.24%,No Topics Found
1838,Frequency of the Most Frequent Element,/problems/frequency-of-the-most-frequent-element,N,38.6%,Medium,35.17%,"Array, Binary Search, Greedy, Sliding Window, Sorting, Prefix Sum"
1861,Rotating the Box,/problems/rotating-the-box,N,64.7%,Medium,23.77%,"Array, Two Pointers, Matrix"
1842,Next Palindrome Using Same Digits,/problems/next-palindrome-using-same-digits,Y,53.5%,Hard,82.15%,No Topics Found
1929,Concatenation of Array,/problems/concatenation-of-array,N,91.3%,Easy,2.79%,"Array, Simulation"
2023,Number of Pairs of Strings With Concatenation Equal to Target,/problems/number-of-pairs-of-strings-with-concatenation-equal-to-target,N,72.9%,Medium,27.27%,"Array, Hash Table, String, Counting"
2134,Minimum Swaps to Group All 1's Together II,/problems/minimum-swaps-to-group-all-1s-together-ii,N,50.7%,Medium,22.97%,
2187,Minimum Time to Complete Trips,/problems/minimum-time-to-complete-trips,N,32.0%,Medium,58.39%,"Array, Binary Search"
2235,Add Two Integers,/problems/add-two-integers,N,89.5%,Easy,1.07%,Math
2333,Minimum Sum of Squared Difference,/problems/minimum-sum-of-squared-difference,N,25.5%,Medium,21.24%,"Array, Binary Search, Greedy, Sorting, Heap (Priority Queue)"
291,Word Pattern II,/problems/word-pattern-ii,N,43.4%,Hard,3.01%,No Topics Found
741,Cherry Pickup,/problems/cherry-pickup,N,33.9%,Hard,2.73%,"Array, Dynamic Programming, Matrix"
757,Set Intersection Size At Least Two,/problems/set-intersection-size-at-least-two,N,40.1%,Hard,2.53%,"Array, Greedy, Sorting"
262,Trips and Users,/problems/trips-and-users,N,32.7%,Hard,2.18%,Database
267,Palindrome Permutation II,/problems/palindrome-permutation-ii,N,36.4%,Medium,1.96%,No Topics Found
655,Print Binary Tree,/problems/print-binary-tree,N,55.0%,Medium,1.91%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
359,Logger Rate Limiter,/problems/logger-rate-limiter,N,70.8%,Easy,1.46%,No Topics Found
772,Basic Calculator III,/problems/basic-calculator-iii,N,41.3%,Hard,1.32%,No Topics Found
166,Fraction to Recurring Decimal,/problems/fraction-to-recurring-decimal,N,21.6%,Medium,1.31%,"Hash Table, Math, String"
780,Reaching Points,/problems/reaching-points,N,29.4%,Hard,1.28%,Math
224,Basic Calculator,/problems/basic-calculator,N,36.8%,Hard,1.20%,"Math, String, Stack, Recursion"
642,Design Search Autocomplete System,/problems/design-search-autocomplete-system,N,44.7%,Hard,1.15%,No Topics Found
139,Word Break,/problems/word-break,N,40.1%,Medium,1.15%,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
286,Walls and Gates,/problems/walls-and-gates,N,54.5%,Medium,1.14%,No Topics Found
591,Tag Validator,/problems/tag-validator,N,34.3%,Hard,1.13%,"String, Stack"
336,Palindrome Pairs,/problems/palindrome-pairs,N,33.7%,Hard,1.11%,"Array, Hash Table, String, Trie"
636,Exclusive Time of Functions,/problems/exclusive-time-of-functions,N,51.9%,Medium,1.07%,"Array, Stack"
128,Longest Consecutive Sequence,/problems/longest-consecutive-sequence,N,45.1%,Hard,1.07%,"Array, Hash Table, Union Find"
381,Insert Delete GetRandom O(1) - Duplicates allowed,/problems/insert-delete-getrandom-o1-duplicates-allowed,N,34.1%,Hard,1.03%,"Array, Hash Table, Math, Design, Randomized"
365,Water and Jug Problem,/problems/water-and-jug-problem,N,30.6%,Medium,1.01%,"Math, Depth-First Search, Breadth-First Search"
254,Factor Combinations,/problems/factor-combinations,N,46.7%,Medium,0.99%,No Topics Found
10,Regular Expression Matching,/problems/regular-expression-matching,N,26.8%,Hard,0.92%,"String, Dynamic Programming, Recursion"
76,Minimum Window Substring,/problems/minimum-window-substring,N,34.6%,Hard,0.92%,"Hash Table, String, Sliding Window"
679,24 Game,/problems/24-game,N,46.4%,Hard,0.86%,"Array, Math, Backtracking"
329,Longest Increasing Path in a Matrix,/problems/longest-increasing-path-in-a-matrix,N,43.4%,Hard,0.85%,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix"
99,Recover Binary Search Tree,/problems/recover-binary-search-tree,N,39.7%,Hard,0.84%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
640,Solve the Equation,/problems/solve-the-equation,N,42.0%,Medium,0.84%,"Math, String, Simulation"
1135,Connecting Cities With Minimum Cost,/problems/connecting-cities-with-minimum-cost,N,57.5%,Medium,0.82%,No Topics Found
173,Binary Search Tree Iterator,/problems/binary-search-tree-iterator,N,56.6%,Medium,0.80%,"Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator"
57,Insert Interval,/problems/insert-interval,N,33.5%,Hard,0.78%,Array
126,Word Ladder II,/problems/word-ladder-ii,N,22.1%,Hard,0.77%,"Hash Table, String, Backtracking, Breadth-First Search"
32,Longest Valid Parentheses,/problems/longest-valid-parentheses,N,28.4%,Hard,0.75%,"String, Dynamic Programming, Stack"
251,Flatten 2D Vector,/problems/flatten-2d-vector,N,45.7%,Medium,0.74%,No Topics Found
133,Clone Graph,/problems/clone-graph,N,34.8%,Medium,0.73%,"Hash Table, Depth-First Search, Breadth-First Search, Graph"
535,Encode and Decode TinyURL,/problems/encode-and-decode-tinyurl,N,79.9%,Medium,0.73%,"Hash Table, String, Design, Hash Function"
273,Integer to English Words,/problems/integer-to-english-words,N,27.1%,Hard,0.69%,"Math, String, Recursion"
244,Shortest Word Distance II,/problems/shortest-word-distance-ii,N,52.3%,Medium,0.68%,No Topics Found
936,Stamping The Sequence,/problems/stamping-the-sequence,N,42.8%,Hard,0.67%,"String, Stack, Greedy, Queue"
218,The Skyline Problem,/problems/the-skyline-problem,N,34.6%,Hard,0.66%,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
388,Longest Absolute File Path,/problems/longest-absolute-file-path,N,41.8%,Medium,0.59%,"String, Stack, Depth-First Search"
208,Implement Trie (Prefix Tree),/problems/implement-trie-prefix-tree,N,49.4%,Medium,0.55%,"Hash Table, String, Design, Trie"
658,Find K Closest Elements,/problems/find-k-closest-elements,N,40.9%,Medium,0.54%,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
158,Read N Characters Given Read4 II - Call multiple times,/problems/read-n-characters-given-read4-ii-call-multiple-times,N,33.8%,Hard,0.51%,No Topics Found
527,Word Abbreviation,/problems/word-abbreviation,N,54.3%,Hard,0.48%,No Topics Found
668,Kth Smallest Number in Multiplication Table,/problems/kth-smallest-number-in-multiplication-table,N,45.6%,Hard,0.45%,
85,Maximal Rectangle,/problems/maximal-rectangle,N,37.7%,Hard,0.45%,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
353,Design Snake Game,/problems/design-snake-game,N,34.2%,Medium,0.45%,No Topics Found
221,Maximal Square,/problems/maximal-square,N,37.7%,Medium,0.44%,"Array, Dynamic Programming, Matrix"
346,Moving Average from Data Stream,/problems/moving-average-from-data-stream,N,70.9%,Easy,0.43%,No Topics Found
289,Game of Life,/problems/game-of-life,N,54.5%,Medium,0.42%,"Array, Matrix, Simulation"
863,All Nodes Distance K in Binary Tree,/problems/all-nodes-distance-k-in-binary-tree,N,55.4%,Medium,0.42%,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
97,Interleaving String,/problems/interleaving-string,N,31.5%,Hard,0.42%,"String, Dynamic Programming"
243,Shortest Word Distance,/problems/shortest-word-distance,N,61.0%,Easy,0.41%,No Topics Found
130,Surrounded Regions,/problems/surrounded-regions,N,28.1%,Medium,0.41%,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
568,Maximum Vacation Days,/problems/maximum-vacation-days,N,40.8%,Hard,0.40%,No Topics Found
1188,Design Bounded Blocking Queue,/problems/design-bounded-blocking-queue,N,70.5%,Medium,0.38%,No Topics Found
39,Combination Sum,/problems/combination-sum,N,56.1%,Medium,0.38%,"Array, Backtracking"
282,Expression Add Operators,/problems/expression-add-operators,N,35.5%,Hard,0.38%,No Topics Found
552,Student Attendance Record II,/problems/student-attendance-record-ii,N,36.7%,Hard,0.37%,Dynamic Programming
805,Split Array With Same Average,/problems/split-array-with-same-average,N,26.4%,Hard,0.34%,"Array, Math, Dynamic Programming, Bit Manipulation, Bitmask"
895,Maximum Frequency Stack,/problems/maximum-frequency-stack,N,60.6%,Hard,0.34%,"Hash Table, Stack, Design, Ordered Set"
493,Reverse Pairs,/problems/reverse-pairs,N,25.2%,Hard,0.33%,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
542,01 Matrix,/problems/01-matrix,N,39.8%,Medium,0.31%,"Array, Dynamic Programming, Breadth-First Search, Matrix"
315,Count of Smaller Numbers After Self,/problems/count-of-smaller-numbers-after-self,N,41.5%,Hard,0.31%,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set"
131,Palindrome Partitioning,/problems/palindrome-partitioning,N,47.5%,Medium,0.30%,"String, Dynamic Programming, Backtracking"
311,Sparse Matrix Multiplication,/problems/sparse-matrix-multiplication,N,61.9%,Medium,0.30%,No Topics Found
74,Search a 2D Matrix,/problems/search-a-2d-matrix,N,36.5%,Medium,0.29%,"Array, Binary Search, Matrix"
161,One Edit Distance,/problems/one-edit-distance,N,32.3%,Medium,0.29%,No Topics Found
